VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
4067,WESTFORDACADEMY1,LCENT,LOWER LEVEL CENTER,1,A,GOLD,CENTER,,POLY,"137,202,137,180,145,180,145,159,152,159,152,150,158,149,158,139,166,139,166,119,175,119,174,109,181,109,181,80,224,80,224,101,247,101,247,80,288,80,289,109,296,109,295,119,303,119,303,138,310,138,310,149,317,149,318,159,324,159,324,179,332,179,331,201,331,201",
4067,WESTFORDACADEMY1,LLEFT,LOWER LEVEL LEFT,2,A,GOLD,LEFT,,POLY,"90,196,16,183,21,155,30,156,36,116,45,116,49,88,57,89,61,68,111,77,111,77",
4067,WESTFORDACADEMY1,LRGHT,LOWER LEVEL RIGHT,3,A,GOLD,LEFT,,POLY,"358,76,409,69,411,89,419,89,424,118,433,116,438,156,447,155,452,185,376,196,376,196",
4067,WESTFORDACADEMY1,UCENT,UPPER LEVEL CENTER,4,A,GOLD,CENTER,,POLY,"112,339,112,307,121,308,120,289,127,289,127,278,135,278,135,257,141,257,142,248,149,248,149,240,324,240,323,249,329,249,329,258,336,258,336,279,344,279,345,289,351,289,351,308,358,308,358,340,358,340",
4067,WESTFORDACADEMY1,ULEFT,UPPER LEVEL LEFT,5,A,GOLD,LEFT,,POLY,"80,229,11,219,10,236,18,237,13,267,21,268,18,297,27,299,21,332,45,335,45,314,68,314,68,315",
4067,WESTFORDACADEMY1,URGHT,UPPER LEVEL RIGHT,6,A,GOLD,LEFT,,POLY,"394,228,462,219,464,236,456,237,460,266,452,268,456,297,448,299,452,331,429,335,429,316,406,317,406,317",
4067,WESTFORDACADEMY1,ADAC,ADA CENTER,7,H,ADAGOLD,LEFT,ADA,POLY,"224,79,247,100",
4067,WESTFORDACADEMY1,ADAL,ADA LEFT,8,H,ADAGOLD,LEFT,ADA,POLY,"44,314,68,340",
4067,WESTFORDACADEMY1,ADAR,ADA RIGHT,9,H,ADAGOLD,LEFT,ADA,POLY,"403,318,427,338",
