VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
1464,MECHANICSHALL2,FLRC,FLOOR CENTER,1,A,GOLD,LEFT,,RECT,"202,76,287,318",
1464,MECHANICSHALL2,FLRL,FLOOR LEFT,2,A,GOLD,LEFT,,RECT,"101,76,186,317",
1464,MECHANICSHALL2,FLRR,FLOOR RIGHT,3,A,GOLD,LEFT,,RECT,"303,77,389,318",
1464,MECHANICSHALL2,LBAL,LEFT BALCONY,7,A,GOLD,LEFT,,RECT,"49,32,86,355",
1464,MECHANICSHALL2,RBAL,RIGHT BALCONY,8,A,GOLD,LEFT,,RECT,"402,31,440,355",
1464,MECHANICSHALL2,RBALC,REAR BALCONY CENTER,4,A,GOLD,LEFT,,RECT,"202,372,287,446",
1464,MECHANICSHALL2,RBALL,REAR BALCONY LEFT,5,A,GOLD,LEFT,,RECT,"91,371,186,447",
1464,MECHANICSHALL2,RBALR,REAR BALCONY RIGHT,6,A,GOLD,LEFT,,RECT,"303,372,397,446",
