VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1463,BRISTOLCOMMUNITYCOLLEGE1,ORC,Orchestra,1,A,Gold,Center,,POLY,"125,176,378,176,420,225,435,225,471,293,471,302,452,338,56,338,38,302,37,287,67,223,80,224,80,224"
1463,BRISTOLCOMMUNITYCOLLEGE1,BCL,Balcony Center Left,2,A,Gold,Left,,POLY,"191,438,245,439,245,488,256,489,256,550,249,550,247,562,200,563,198,549,192,549,192,548"
1463,BRISTOLCOMMUNITYCOLLEGE1,BCR,Balcony Center Right,3,A,Gold,Left,,POLY,"285,440,336,440,336,549,325,550,327,562,281,561,280,551,272,551,271,522,284,522,283,520"
1463,BRISTOLCOMMUNITYCOLLEGE1,BLT,Balcony Left,4,A,Gold,Left,,POLY,"72,438,155,439,154,562,50,561,49,540,37,538,35,513,23,511,23,502,9,500,9,475,0,476,0,450,70,451,70,451"
1463,BRISTOLCOMMUNITYCOLLEGE1,BRT,Balcony Right,5,A,Gold,Left,,POLY,"369,439,453,439,452,448,524,451,524,475,516,475,514,499,503,501,502,510,489,511,487,538,475,539,475,563,370,561,371,561"
