VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
1883,CCCABARET1,PLAT,PLAT,PLAT,1,A,1,1,1
1883,CCCABARET1,PLAT,PLAT,PLAT,2,A,0,1,2
1883,CCCABARET1,PLAT,PLAT,PLAT,3,A,0,1,3
1883,CCCABARET1,PLAT,PLAT,PLAT,4,A,0,1,4
1883,CCCABARET1,PLAT,PLAT,PLAT,5,A,0,1,5
1883,CCCABARET1,PLAT,PLAT,PLAT,6,A,0,1,6
1883,CCCABARET1,PLAT,PLAT,PLAT,7,A,0,1,7
1883,CCCABARET1,PLAT,PLAT,PLAT,8,A,0,1,8
1883,CCCABARET1,PLAT,PLAT,PLAT,9,A,0,1,9
1883,CCCABARET1,PLAT,PLAT,PLAT,10,A,0,1,10
1883,CCCABARET1,PLAT,PLAT,PLAT,11,A,0,1,11
1883,CCCABARET1,PLAT,PLAT,PLAT,12,A,0,1,12
1883,CCCABARET1,PLAT,PLAT,PLAT,13,A,0,1,13
1883,CCCABARET1,PLAT,PLAT,PLAT,14,A,0,1,14
1883,CCCABARET1,PLAT,PLAT,PLAT,15,A,0,1,15
1883,CCCABARET1,PLAT,PLAT,PLAT,16,A,0,1,16
1883,CCCABARET1,PLAT,PLAT,PLAT,17,A,0,1,17
1883,CCCABARET1,PLAT,PLAT,PLAT,18,A,0,1,18
1883,CCCABARET1,PLAT,PLAT,PLAT,19,A,0,1,19
1883,CCCABARET1,PLAT,PLAT,PLAT,20,A,0,1,20
1883,CCCABARET1,PLAT,PLAT,PLAT,21,A,0,1,21
1883,CCCABARET1,PLAT,PLAT,PLAT,22,A,0,1,22
1883,CCCABARET1,PLAT,PLAT,PLAT,23,A,0,1,23
1883,CCCABARET1,PLAT,PLAT,PLAT,24,A,0,1,24
1883,CCCABARET1,PLAT,PLAT,PLAT,25,A,0,1,25
1883,CCCABARET1,PLAT,PLAT,PLAT,26,A,0,1,26
1883,CCCABARET1,PLAT,PLAT,PLAT,27,A,0,1,27
1883,CCCABARET1,PLAT,PLAT,PLAT,28,A,0,1,28
1883,CCCABARET1,PLAT,PLAT,PLAT,29,A,0,1,29
1883,CCCABARET1,PLAT,PLAT,PLAT,30,A,0,1,30
1883,CCCABARET1,PLAT,PLAT,PLAT,31,A,0,1,31
1883,CCCABARET1,PLAT,PLAT,PLAT,32,A,0,1,32
