VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image,HoldType
1593,CYPRESSGARDENS4,SECBF,A,1,1,H,1,1,27,,50
1593,CYPRESSGARDENS4,SECCF,A,1,2,H,1,1,1,,50
1593,CYPRESSGARDENS4,SECBF,A,2,3,H,0,1,26,,50
1593,CYPRESSGARDENS4,SECCF,A,2,4,H,0,1,2,,50
1593,CYPRESSGARDENS4,SECBF,A,3,5,H,0,1,25,,50
1593,CYPRESSGARDENS4,SECCF,A,3,6,H,0,1,3,,50
1593,CYPRESSGARDENS4,SECBF,A,4,7,H,0,1,24,,50
1593,CYPRESSGARDENS4,SECBF,A,5,9,H,0,1,23,,50
1593,CYPRESSGARDENS4,SECBF,A,6,11,H,0,1,22,,50
1593,CYPRESSGARDENS4,SECCF,A,6,12,H,0,1,6,,50
1593,CYPRESSGARDENS4,SECBF,A,7,13,H,0,1,21,,50
1593,CYPRESSGARDENS4,SECCF,A,7,14,H,0,1,7,,50
1593,CYPRESSGARDENS4,SECBF,A,8,15,H,0,1,20,,50
1593,CYPRESSGARDENS4,SECCF,A,8,16,H,0,1,8,,50
1593,CYPRESSGARDENS4,SECBF,A,9,17,H,0,1,19,,50
1593,CYPRESSGARDENS4,SECCF,A,9,18,H,0,1,9,,50
1593,CYPRESSGARDENS4,SECBF,A,10,19,H,0,1,18,,50
1593,CYPRESSGARDENS4,SECCF,A,10,20,H,0,1,10,,50
1593,CYPRESSGARDENS4,SECCF,A,11,22,H,0,1,11,,50
1593,CYPRESSGARDENS4,SECCF,A,12,24,H,1,1,12,,50
1593,CYPRESSGARDENS4,SECBF,B,1,25,H,1,2,27,,50
1593,CYPRESSGARDENS4,SECCF,B,1,26,H,1,2,1,,50
1593,CYPRESSGARDENS4,SECBF,B,2,27,H,0,2,26,,50
1593,CYPRESSGARDENS4,SECCF,B,2,28,H,0,2,2,,50
1593,CYPRESSGARDENS4,SECBF,B,3,29,H,0,2,25,,50
1593,CYPRESSGARDENS4,SECCF,B,3,30,H,0,2,3,,50
1593,CYPRESSGARDENS4,SECBF,B,4,31,H,0,2,24,,50
1593,CYPRESSGARDENS4,SECCF,B,4,32,H,0,2,4,,50
