VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1477,FERST1,FOLT,Front Orchestra Left,1,A,Gold,Left,,POLY,"218,139,92,138,92,150,83,151,19,243,19,272,218,272"
1477,FERST1,FORT,Front Orchestra Right,2,A,Gold,Left,,POLY,"260,139,375,139,374,150,385,150,435,227,434,242,380,243,379,257,388,259,388,272,258,273,258,273"
1477,FERST1,ROLT,Rear Orchestra Left,3,A,Blue,Left,,POLY,"219,279,55,279,55,292,46,292,23,328,25,340,49,339,49,355,218,354,218,354"
1477,FERST1,RORT,Rear Orchestra Right,4,A,Blue,Left,,POLY,"261,286,260,356,421,354,421,340,444,340,443,325,424,295,413,295,410,285,410,284"
1477,FERST1,LGLT,Loge Left,5,A,Green,Left,,POLY,"124,550,8,551,9,536,17,536,18,521,26,521,26,492,34,491,34,445,44,447,44,429,219,431,218,508,140,507,105,508,106,536,124,537,124,537"
1477,FERST1,LGRT,Loge Right,6,A,Green,Left,,POLY,"257,430,428,430,429,445,439,446,440,500,447,500,448,527,458,540,457,555,295,555,295,542,295,530,258,529,258,529"
1477,FERST1,ADAL,ADA Left Orchestra,7,H,ADABlack,Left,ADA,POLY,"20,341,20,368,46,368,44,344,44,344"
1478,FERST1,ADAF,ADA Front Orchestra Right,8,H,ADABlack,Left,ADA,POLY,"397,246,397,272,427,272,425,247,423,247"
1479,FERST1,ADAR,ADA Rear Orchestra Right,9,H,ADABlack,Left,ADA,POLY,"419,368,449,368,446,342,424,342,424,342"
