VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
2581,DAVISHIGH1,CENTR,CENTER,1,A,BLUE,LEFT,,RECT,"112,71,204,230"
2581,DAVISHIGH1,LEFT,LEFT,2,A,BLUE,LEFT,,RECT,"8,71,95,231"
2581,DAVISHIGH1,RIGHT,RIGHT,3,A,BLUE,LEFT,,RECT,"223,71,308,230"
