VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
3929,CKMConcertHall1,RSVFL,L,6,429,A,0,10,37,
3929,CKMConcertHall1,RSVFL,L,7,427,A,0,10,36,
3929,CKMConcertHall1,RSVFL,L,8,425,A,0,10,35,
3929,CKMConcertHall1,RSVFL,L,9,423,A,0,10,34,
3929,CKMConcertHall1,RSVFL,L,10,421,A,0,10,33,
3929,CKMConcertHall1,RSVFL,L,11,419,A,0,10,32,
3929,CKMConcertHall1,RSVFL,L,12,417,A,0,10,31,
3929,CKMConcertHall1,RSVFL,L,13,415,A,0,10,30,
3929,CKMConcertHall1,RSVFL,L,14,413,A,0,10,29,
3929,CKMConcertHall1,RSVFL,L,15,411,A,0,10,28,
3929,CKMConcertHall1,RSVFL,L,16,409,A,0,10,27,
3929,CKMConcertHall1,RSVFL,L,17,407,A,0,10,26,
3929,CKMConcertHall1,RSVFL,L,18,405,A,0,10,25,
3929,CKMConcertHall1,RSVFL,L,19,403,A,0,10,24,
3929,CKMConcertHall1,RSVFL,L,20,401,A,0,10,21,
3929,CKMConcertHall1,RSVFL,L,21,402,A,0,10,20,
3929,CKMConcertHall1,RSVFL,L,22,404,A,0,10,19,
3929,CKMConcertHall1,RSVFL,L,23,406,A,0,10,18,
3929,CKMConcertHall1,RSVFL,L,24,408,A,0,10,17,
3929,CKMConcertHall1,RSVFL,L,25,410,A,0,10,16,
3929,CKMConcertHall1,RSVFL,L,26,412,A,0,10,15,
3929,CKMConcertHall1,RSVFL,L,27,414,A,0,10,14,
3929,CKMConcertHall1,RSVFL,L,28,416,A,0,10,13,
3929,CKMConcertHall1,RSVFL,L,29,418,A,0,10,12,
3929,CKMConcertHall1,RSVFL,L,30,420,A,0,10,11,
3929,CKMConcertHall1,RSVFL,L,31,422,A,0,10,10,
3929,CKMConcertHall1,RSVFL,L,32,424,A,0,10,9,
3929,CKMConcertHall1,RSVFL,L,33,426,A,0,10,8,
3929,CKMConcertHall1,RSVFL,L,34,428,A,0,10,7,
3929,CKMConcertHall1,RSVFL,L,35,430,A,0,10,6,
3929,CKMConcertHall1,RSVFL,L,36,432,A,0,10,5,
3929,CKMConcertHall1,RSVFL,L,37,434,A,0,10,4,
3929,CKMConcertHall1,RSVFL,L,38,436,A,0,10,3,
3929,CKMConcertHall1,RSVFL,L,39,438,A,0,10,2,
3929,CKMConcertHall1,RSVFL,L,40,440,A,1,10,1,
3929,CKMConcertHall1,RSVFL,M,1,479,A,1,11,42,
3929,CKMConcertHall1,RSVFL,M,2,477,A,0,11,41,
3929,CKMConcertHall1,RSVFL,M,3,475,A,0,11,40,
3929,CKMConcertHall1,RSVFL,M,4,473,A,0,11,39,
3929,CKMConcertHall1,RSVFL,M,5,471,A,0,11,38,
3929,CKMConcertHall1,RSVFL,M,6,469,A,0,11,37,
3929,CKMConcertHall1,RSVFL,M,7,467,A,0,11,36,
3929,CKMConcertHall1,RSVFL,M,8,465,A,0,11,35,
3929,CKMConcertHall1,RSVFL,M,9,463,A,0,11,34,
3929,CKMConcertHall1,RSVFL,M,10,461,A,0,11,33,
3929,CKMConcertHall1,RSVFL,M,11,459,A,0,11,32,
3929,CKMConcertHall1,RSVFL,M,12,457,A,0,11,31,
3929,CKMConcertHall1,RSVFL,M,13,455,A,0,11,30,
3929,CKMConcertHall1,RSVFL,M,14,453,A,0,11,29,
3929,CKMConcertHall1,RSVFL,M,15,451,A,0,11,28,
3929,CKMConcertHall1,RSVFL,M,16,449,A,0,11,27,
3929,CKMConcertHall1,RSVFL,M,17,447,A,0,11,26,
3929,CKMConcertHall1,RSVFL,M,18,445,A,0,11,25,
3929,CKMConcertHall1,RSVFL,M,19,443,A,0,11,24,
3929,CKMConcertHall1,RSVFL,M,20,441,A,0,11,21,
3929,CKMConcertHall1,RSVFL,M,21,442,A,0,11,20,
3929,CKMConcertHall1,RSVFL,M,22,444,A,0,11,19,
3929,CKMConcertHall1,RSVFL,M,23,446,A,0,11,18,
3929,CKMConcertHall1,RSVFL,M,24,448,A,0,11,17,
3929,CKMConcertHall1,RSVFL,M,25,450,A,0,11,16,
3929,CKMConcertHall1,RSVFL,M,26,452,A,0,11,15,
3929,CKMConcertHall1,RSVFL,M,27,454,A,0,11,14,
3929,CKMConcertHall1,RSVFL,M,28,456,A,0,11,13,
3929,CKMConcertHall1,RSVFL,M,29,458,A,0,11,12,
3929,CKMConcertHall1,RSVFL,M,30,460,A,0,11,11,
3929,CKMConcertHall1,RSVFL,M,31,462,A,0,11,10,
3929,CKMConcertHall1,RSVFL,M,32,464,A,0,11,9,
3929,CKMConcertHall1,RSVFL,M,33,466,A,0,11,8,
3929,CKMConcertHall1,RSVFL,M,34,468,A,0,11,7,
3929,CKMConcertHall1,RSVFL,M,35,470,A,0,11,6,
3929,CKMConcertHall1,RSVFL,M,36,472,A,0,11,5,
3929,CKMConcertHall1,RSVFL,M,37,474,A,0,11,4,
3929,CKMConcertHall1,RSVFL,M,38,476,A,0,11,3,
3929,CKMConcertHall1,RSVFL,M,39,478,A,0,11,2,
3929,CKMConcertHall1,RSVFL,M,40,480,A,1,11,1,
3929,CKMConcertHall1,RSVFL,N,1,519,A,1,12,42,
3929,CKMConcertHall1,RSVFL,N,2,517,A,0,12,41,
3929,CKMConcertHall1,RSVFL,N,3,515,A,0,12,40,
3929,CKMConcertHall1,RSVFL,N,4,513,A,0,12,39,
3929,CKMConcertHall1,RSVFL,N,5,511,A,0,12,38,
3929,CKMConcertHall1,RSVFL,N,6,509,A,0,12,37,
3929,CKMConcertHall1,RSVFL,N,7,507,A,0,12,36,
3929,CKMConcertHall1,RSVFL,N,8,505,A,0,12,35,
3929,CKMConcertHall1,RSVFL,N,9,503,A,0,12,34,
3929,CKMConcertHall1,RSVFL,N,10,501,A,0,12,33,
3929,CKMConcertHall1,RSVFL,N,11,499,A,0,12,32,
3929,CKMConcertHall1,RSVFL,N,12,497,A,0,12,31,
3929,CKMConcertHall1,RSVFL,N,13,495,A,0,12,30,
3929,CKMConcertHall1,RSVFL,N,14,493,A,0,12,29,
3929,CKMConcertHall1,RSVFL,N,15,491,A,0,12,28,
3929,CKMConcertHall1,RSVFL,N,16,489,A,0,12,27,
3929,CKMConcertHall1,RSVFL,N,17,487,A,0,12,26,
3929,CKMConcertHall1,RSVFL,N,18,485,A,0,12,25,
3929,CKMConcertHall1,RSVFL,N,19,483,A,0,12,24,
3929,CKMConcertHall1,RSVFL,N,20,481,A,0,12,21,
3929,CKMConcertHall1,RSVFL,N,21,482,A,0,12,20,
3929,CKMConcertHall1,RSVFL,N,22,484,A,0,12,19,
3929,CKMConcertHall1,RSVFL,N,23,486,A,0,12,18,
3929,CKMConcertHall1,RSVFL,N,24,488,A,0,12,17,
3929,CKMConcertHall1,RSVFL,N,25,490,A,0,12,16,
3929,CKMConcertHall1,RSVFL,N,26,492,A,0,12,15,
3929,CKMConcertHall1,RSVFL,N,27,494,A,0,12,14,
3929,CKMConcertHall1,RSVFL,N,28,496,A,0,12,13,
3929,CKMConcertHall1,RSVFL,N,29,498,A,0,12,12,
3929,CKMConcertHall1,RSVFL,N,30,500,A,0,12,11,
3929,CKMConcertHall1,RSVFL,N,31,502,A,0,12,10,
3929,CKMConcertHall1,RSVFL,N,32,504,A,0,12,9,
3929,CKMConcertHall1,RSVFL,N,33,506,A,0,12,8,
3929,CKMConcertHall1,RSVFL,N,34,508,A,0,12,7,
3929,CKMConcertHall1,RSVFL,N,35,510,A,0,12,6,
3929,CKMConcertHall1,RSVFL,N,36,512,A,0,12,5,
3929,CKMConcertHall1,RSVFL,N,37,514,A,0,12,4,
3929,CKMConcertHall1,RSVFL,N,38,516,A,0,12,3,
3929,CKMConcertHall1,RSVFL,N,39,518,A,0,12,2,
3929,CKMConcertHall1,RSVFL,N,40,520,A,1,12,1,
3929,CKMConcertHall1,RSVFL,O,1,559,A,1,15,42,
3929,CKMConcertHall1,RSVFL,O,2,557,A,0,15,41,
3929,CKMConcertHall1,RSVFL,O,3,555,A,0,15,40,
3929,CKMConcertHall1,RSVFL,O,4,553,A,0,15,39,
3929,CKMConcertHall1,RSVFL,O,5,551,A,0,15,38,
3929,CKMConcertHall1,RSVFL,O,6,549,A,0,15,37,
3929,CKMConcertHall1,RSVFL,O,7,547,A,0,15,36,
3929,CKMConcertHall1,RSVFL,O,8,545,A,0,15,35,
3929,CKMConcertHall1,RSVFL,O,9,543,A,0,15,34,
3929,CKMConcertHall1,RSVFL,O,10,541,A,0,15,33,
3929,CKMConcertHall1,RSVFL,O,11,539,A,0,15,32,
3929,CKMConcertHall1,RSVFL,O,12,537,A,0,15,31,
3929,CKMConcertHall1,RSVFL,O,13,535,A,0,15,30,
3929,CKMConcertHall1,RSVFL,O,14,533,A,0,15,29,
3929,CKMConcertHall1,RSVFL,O,15,531,A,0,15,28,
3929,CKMConcertHall1,RSVFL,O,16,529,A,0,15,27,
3929,CKMConcertHall1,RSVFL,O,17,527,A,0,15,26,
3929,CKMConcertHall1,RSVFL,O,18,525,A,0,15,25,
3929,CKMConcertHall1,RSVFL,O,19,523,A,0,15,24,
3929,CKMConcertHall1,RSVFL,O,20,521,A,0,15,21,
3929,CKMConcertHall1,RSVFL,O,21,522,A,0,15,20,
3929,CKMConcertHall1,RSVFL,O,22,524,A,0,15,19,
3929,CKMConcertHall1,RSVFL,O,23,526,A,0,15,18,
3929,CKMConcertHall1,RSVFL,O,24,528,A,0,15,17,
3929,CKMConcertHall1,RSVFL,O,25,530,A,0,15,16,
3929,CKMConcertHall1,RSVFL,O,26,532,A,0,15,15,
3929,CKMConcertHall1,RSVFL,O,27,534,A,0,15,14,
3929,CKMConcertHall1,RSVFL,O,28,536,A,0,15,13,
3929,CKMConcertHall1,RSVFL,O,29,538,A,0,15,12,
3929,CKMConcertHall1,RSVFL,O,30,540,A,0,15,11,
3929,CKMConcertHall1,RSVFL,O,31,542,A,0,15,10,
3929,CKMConcertHall1,RSVFL,O,32,544,A,0,15,9,
3929,CKMConcertHall1,RSVFL,O,33,546,A,0,15,8,
3929,CKMConcertHall1,RSVFL,O,34,548,A,0,15,7,
3929,CKMConcertHall1,RSVFL,O,35,550,A,0,15,6,
3929,CKMConcertHall1,RSVFL,O,36,552,A,0,15,5,
3929,CKMConcertHall1,RSVFL,O,37,554,A,0,15,4,
3929,CKMConcertHall1,RSVFL,O,38,556,A,0,15,3,
3929,CKMConcertHall1,RSVFL,O,39,558,A,0,15,2,
3929,CKMConcertHall1,RSVFL,O,40,560,A,1,15,1,
3929,CKMConcertHall1,RSVFL,P,1,599,A,1,16,42,
3929,CKMConcertHall1,RSVFL,P,2,597,A,0,16,41,
3929,CKMConcertHall1,RSVFL,P,3,595,A,0,16,40,
3929,CKMConcertHall1,RSVFL,P,4,593,A,0,16,39,
3929,CKMConcertHall1,RSVFL,P,5,591,A,0,16,38,
3929,CKMConcertHall1,RSVFL,P,6,589,A,0,16,37,
3929,CKMConcertHall1,RSVFL,P,7,587,A,0,16,36,
3929,CKMConcertHall1,RSVFL,P,8,585,A,0,16,35,
3929,CKMConcertHall1,RSVFL,P,9,583,A,0,16,34,
3929,CKMConcertHall1,RSVFL,P,10,581,A,0,16,33,
3929,CKMConcertHall1,RSVFL,P,11,579,A,0,16,32,
3929,CKMConcertHall1,RSVFL,P,12,577,A,0,16,31,
3929,CKMConcertHall1,RSVFL,P,13,575,A,0,16,30,
3929,CKMConcertHall1,RSVFL,P,14,573,A,0,16,29,
3929,CKMConcertHall1,RSVFL,P,15,571,A,0,16,28,
3929,CKMConcertHall1,RSVFL,P,16,569,A,0,16,27,
3929,CKMConcertHall1,RSVFL,P,17,567,A,0,16,26,
3929,CKMConcertHall1,RSVFL,P,18,565,A,0,16,25,
3929,CKMConcertHall1,RSVFL,P,19,563,A,0,16,24,
3929,CKMConcertHall1,RSVFL,P,20,561,A,0,16,21,
3929,CKMConcertHall1,RSVFL,P,21,562,A,0,16,20,
3929,CKMConcertHall1,RSVFL,P,22,564,A,0,16,19,
3929,CKMConcertHall1,RSVFL,P,23,566,A,0,16,18,
3929,CKMConcertHall1,RSVFL,P,24,568,A,0,16,17,
3929,CKMConcertHall1,RSVFL,P,25,570,A,0,16,16,
3929,CKMConcertHall1,RSVFL,P,26,572,A,0,16,15,
3929,CKMConcertHall1,RSVFL,P,27,574,A,0,16,14,
3929,CKMConcertHall1,RSVFL,P,28,576,A,0,16,13,
3929,CKMConcertHall1,RSVFL,P,29,578,A,0,16,12,
3929,CKMConcertHall1,RSVFL,P,30,580,A,0,16,11,
3929,CKMConcertHall1,RSVFL,P,31,582,A,0,16,10,
3929,CKMConcertHall1,RSVFL,P,32,584,A,0,16,9,
3929,CKMConcertHall1,RSVFL,P,33,586,A,0,16,8,
3929,CKMConcertHall1,RSVFL,P,34,588,A,0,16,7,
3929,CKMConcertHall1,RSVFL,P,35,590,A,0,16,6,
3929,CKMConcertHall1,RSVFL,P,36,592,A,0,16,5,
3929,CKMConcertHall1,RSVFL,P,37,594,A,0,16,4,
3929,CKMConcertHall1,RSVFL,P,38,596,A,0,16,3,
3929,CKMConcertHall1,RSVFL,P,39,598,A,0,16,2,
3929,CKMConcertHall1,RSVFL,P,40,600,A,1,16,1,
3929,CKMConcertHall1,RSVFL,Q,1,639,A,1,17,42,
3929,CKMConcertHall1,RSVFL,Q,2,637,A,0,17,41,
3929,CKMConcertHall1,RSVFL,Q,3,635,A,0,17,40,
3929,CKMConcertHall1,RSVFL,Q,4,633,A,0,17,39,
3929,CKMConcertHall1,RSVFL,Q,5,631,A,0,17,38,
3929,CKMConcertHall1,RSVFL,Q,6,629,A,0,17,37,
3929,CKMConcertHall1,RSVFL,Q,7,627,A,0,17,36,
3929,CKMConcertHall1,RSVFL,Q,8,625,A,0,17,35,
3929,CKMConcertHall1,RSVFL,Q,9,623,A,0,17,34,
3929,CKMConcertHall1,RSVFL,Q,10,621,A,0,17,33,
3929,CKMConcertHall1,RSVFL,Q,11,619,A,0,17,32,
3929,CKMConcertHall1,RSVFL,Q,12,617,A,0,17,31,
3929,CKMConcertHall1,RSVFL,Q,13,615,A,0,17,30,
3929,CKMConcertHall1,RSVFL,Q,14,613,A,0,17,29,
3929,CKMConcertHall1,RSVFL,Q,15,611,A,0,17,28,
3929,CKMConcertHall1,RSVFL,Q,16,609,A,0,17,27,
3929,CKMConcertHall1,RSVFL,Q,17,607,A,0,17,26,
3929,CKMConcertHall1,RSVFL,Q,18,605,A,0,17,25,
3929,CKMConcertHall1,RSVFL,Q,19,603,A,0,17,24,
3929,CKMConcertHall1,RSVFL,Q,20,601,A,0,17,21,
3929,CKMConcertHall1,RSVFL,Q,21,602,A,0,17,20,
3929,CKMConcertHall1,RSVFL,Q,22,604,A,0,17,19,
3929,CKMConcertHall1,RSVFL,Q,23,606,A,0,17,18,
3929,CKMConcertHall1,RSVFL,Q,24,608,A,0,17,17,
3929,CKMConcertHall1,RSVFL,Q,25,610,A,0,17,16,
3929,CKMConcertHall1,RSVFL,Q,26,612,A,0,17,15,
3929,CKMConcertHall1,RSVFL,Q,27,614,A,0,17,14,
3929,CKMConcertHall1,RSVFL,Q,28,616,A,0,17,13,
3929,CKMConcertHall1,RSVFL,Q,29,618,A,0,17,12,
3929,CKMConcertHall1,RSVFL,Q,30,620,A,0,17,11,
3929,CKMConcertHall1,RSVFL,Q,31,622,A,0,17,10,
3929,CKMConcertHall1,RSVFL,Q,32,624,A,0,17,9,
3929,CKMConcertHall1,RSVFL,Q,33,626,A,0,17,8,
3929,CKMConcertHall1,RSVFL,Q,34,628,A,0,17,7,
3929,CKMConcertHall1,RSVFL,Q,35,630,A,0,17,6,
3929,CKMConcertHall1,RSVFL,Q,36,632,A,0,17,5,
3929,CKMConcertHall1,RSVFL,Q,37,634,A,0,17,4,
3929,CKMConcertHall1,RSVFL,Q,38,636,A,0,17,3,
3929,CKMConcertHall1,RSVFL,Q,39,638,A,0,17,2,
3929,CKMConcertHall1,RSVFL,Q,40,640,A,1,17,1,
3929,CKMConcertHall1,RSVFL,R,1,679,A,1,18,42,
3929,CKMConcertHall1,RSVFL,R,2,677,A,0,18,41,
3929,CKMConcertHall1,RSVFL,R,3,675,A,0,18,40,
3929,CKMConcertHall1,RSVFL,R,4,673,A,0,18,39,
3929,CKMConcertHall1,RSVFL,R,5,671,A,0,18,38,
3929,CKMConcertHall1,RSVFL,R,6,669,A,0,18,37,
3929,CKMConcertHall1,RSVFL,R,7,667,A,0,18,36,
3929,CKMConcertHall1,RSVFL,R,8,665,A,0,18,35,
3929,CKMConcertHall1,RSVFL,R,9,663,A,0,18,34,
3929,CKMConcertHall1,RSVFL,R,10,661,A,0,18,33,
3929,CKMConcertHall1,RSVFL,R,11,659,A,0,18,32,
3929,CKMConcertHall1,RSVFL,R,12,657,A,0,18,31,
3929,CKMConcertHall1,RSVFL,R,13,655,A,0,18,30,
3929,CKMConcertHall1,RSVFL,R,14,653,A,0,18,29,
3929,CKMConcertHall1,RSVFL,R,15,651,A,0,18,28,
3929,CKMConcertHall1,RSVFL,R,16,649,A,0,18,27,
3929,CKMConcertHall1,RSVFL,R,17,647,A,0,18,26,
3929,CKMConcertHall1,RSVFL,R,18,645,A,0,18,25,
3929,CKMConcertHall1,RSVFL,R,19,643,A,0,18,24,
3929,CKMConcertHall1,RSVFL,R,20,641,A,0,18,21,
3929,CKMConcertHall1,RSVFL,R,21,642,A,0,18,20,
3929,CKMConcertHall1,RSVFL,R,22,644,A,0,18,19,
3929,CKMConcertHall1,RSVFL,R,23,646,A,0,18,18,
3929,CKMConcertHall1,RSVFL,R,24,648,A,0,18,17,
3929,CKMConcertHall1,RSVFL,R,25,650,A,0,18,16,
3929,CKMConcertHall1,RSVFL,R,26,652,A,0,18,15,
3929,CKMConcertHall1,RSVFL,R,27,654,A,0,18,14,
3929,CKMConcertHall1,RSVFL,R,28,656,A,0,18,13,
3929,CKMConcertHall1,RSVFL,R,29,658,A,0,18,12,
3929,CKMConcertHall1,RSVFL,R,30,660,A,0,18,11,
3929,CKMConcertHall1,RSVFL,R,31,662,A,0,18,10,
3929,CKMConcertHall1,RSVFL,R,32,664,A,0,18,9,
3929,CKMConcertHall1,RSVFL,R,33,666,A,0,18,8,
3929,CKMConcertHall1,RSVFL,R,34,668,A,0,18,7,
3929,CKMConcertHall1,RSVFL,R,35,670,A,0,18,6,
3929,CKMConcertHall1,RSVFL,R,36,672,A,0,18,5,
3929,CKMConcertHall1,RSVFL,R,37,674,A,0,18,4,
3929,CKMConcertHall1,RSVFL,R,38,676,A,0,18,3,
3929,CKMConcertHall1,RSVFL,R,39,678,A,0,18,2,
3929,CKMConcertHall1,RSVFL,R,40,680,A,1,18,1,
3929,CKMConcertHall1,RSVFL,S,1,719,A,1,19,42,
3929,CKMConcertHall1,RSVFL,S,2,717,A,0,19,41,
3929,CKMConcertHall1,RSVFL,S,3,715,A,0,19,40,
3929,CKMConcertHall1,RSVFL,S,4,713,A,0,19,39,
3929,CKMConcertHall1,RSVFL,S,5,711,A,0,19,38,
3929,CKMConcertHall1,RSVFL,S,6,709,A,0,19,37,
3929,CKMConcertHall1,RSVFL,S,7,707,A,0,19,36,
3929,CKMConcertHall1,RSVFL,S,8,705,A,0,19,35,
3929,CKMConcertHall1,RSVFL,S,9,703,A,0,19,34,
3929,CKMConcertHall1,RSVFL,S,10,701,A,0,19,33,
3929,CKMConcertHall1,RSVFL,S,11,699,A,0,19,32,
3929,CKMConcertHall1,RSVFL,S,12,697,A,0,19,31,
3929,CKMConcertHall1,RSVFL,S,13,695,A,0,19,30,
3929,CKMConcertHall1,RSVFL,S,14,693,A,0,19,29,
3929,CKMConcertHall1,RSVFL,S,15,691,A,0,19,28,
3929,CKMConcertHall1,RSVFL,S,16,689,A,0,19,27,
3929,CKMConcertHall1,RSVFL,S,17,687,A,0,19,26,
3929,CKMConcertHall1,RSVFL,S,18,685,A,0,19,25,
3929,CKMConcertHall1,RSVFL,S,19,683,A,0,19,24,
3929,CKMConcertHall1,RSVFL,S,20,681,A,0,19,21,
3929,CKMConcertHall1,RSVFL,S,21,682,A,0,19,20,
3929,CKMConcertHall1,RSVFL,S,22,684,A,0,19,19,
3929,CKMConcertHall1,RSVFL,S,23,686,A,0,19,18,
3929,CKMConcertHall1,RSVFL,S,24,688,A,0,19,17,
3929,CKMConcertHall1,RSVFL,S,25,690,A,0,19,16,
3929,CKMConcertHall1,RSVFL,S,26,692,A,0,19,15,
3929,CKMConcertHall1,RSVFL,S,27,694,A,0,19,14,
3929,CKMConcertHall1,RSVFL,S,28,696,A,0,19,13,
3929,CKMConcertHall1,RSVFL,S,29,698,A,0,19,12,
3929,CKMConcertHall1,RSVFL,S,30,700,A,0,19,11,
3929,CKMConcertHall1,RSVFL,S,31,702,A,0,19,10,
3929,CKMConcertHall1,RSVFL,S,32,704,A,0,19,9,
3929,CKMConcertHall1,RSVFL,S,33,706,A,0,19,8,
3929,CKMConcertHall1,RSVFL,S,34,708,A,0,19,7,
3929,CKMConcertHall1,RSVFL,S,35,710,A,0,19,6,
3929,CKMConcertHall1,RSVFL,S,36,712,A,0,19,5,
3929,CKMConcertHall1,RSVFL,S,37,714,A,0,19,4,
3929,CKMConcertHall1,RSVFL,S,38,716,A,0,19,3,
3929,CKMConcertHall1,RSVFL,S,39,718,A,0,19,2,
3929,CKMConcertHall1,RSVFL,S,40,720,A,1,19,1,
3929,CKMConcertHall1,RSVFL,T,1,759,A,1,20,42,
3929,CKMConcertHall1,RSVFL,T,2,757,A,0,20,41,
3929,CKMConcertHall1,RSVFL,T,3,755,A,0,20,40,
3929,CKMConcertHall1,RSVFL,T,4,753,A,0,20,39,
3929,CKMConcertHall1,RSVFL,T,5,751,A,0,20,38,
3929,CKMConcertHall1,RSVFL,T,6,749,A,0,20,37,
3929,CKMConcertHall1,RSVFL,T,7,747,A,0,20,36,
3929,CKMConcertHall1,RSVFL,T,8,745,A,0,20,35,
3929,CKMConcertHall1,RSVFL,T,9,743,A,0,20,34,
3929,CKMConcertHall1,RSVFL,T,10,741,A,0,20,33,
3929,CKMConcertHall1,RSVFL,T,11,739,A,0,20,32,
3929,CKMConcertHall1,RSVFL,T,12,737,A,0,20,31,
3929,CKMConcertHall1,RSVFL,T,13,735,A,0,20,30,
3929,CKMConcertHall1,RSVFL,T,14,733,A,0,20,29,
3929,CKMConcertHall1,RSVFL,T,15,731,A,0,20,28,
3929,CKMConcertHall1,RSVFL,T,16,729,A,0,20,27,
3929,CKMConcertHall1,RSVFL,T,17,727,A,0,20,26,
3929,CKMConcertHall1,RSVFL,T,18,725,A,0,20,25,
3929,CKMConcertHall1,RSVFL,T,19,723,A,0,20,24,
3929,CKMConcertHall1,RSVFL,T,20,721,A,0,20,21,
3929,CKMConcertHall1,RSVFL,T,21,722,A,0,20,20,
3929,CKMConcertHall1,RSVFL,T,22,724,A,0,20,19,
3929,CKMConcertHall1,RSVFL,T,23,726,A,0,20,18,
3929,CKMConcertHall1,RSVFL,T,24,728,A,0,20,17,
3929,CKMConcertHall1,RSVFL,T,25,730,A,0,20,16,
3929,CKMConcertHall1,RSVFL,T,26,732,A,0,20,15,
3929,CKMConcertHall1,RSVFL,T,27,734,A,0,20,14,
3929,CKMConcertHall1,RSVFL,T,28,736,A,0,20,13,
3929,CKMConcertHall1,RSVFL,T,29,738,A,0,20,12,
3929,CKMConcertHall1,RSVFL,T,30,740,A,0,20,11,
3929,CKMConcertHall1,RSVFL,T,31,742,A,0,20,10,
3929,CKMConcertHall1,RSVFL,T,32,744,A,0,20,9,
3929,CKMConcertHall1,RSVFL,T,33,746,A,0,20,8,
3929,CKMConcertHall1,RSVFL,T,34,748,A,0,20,7,
3929,CKMConcertHall1,RSVFL,T,35,750,A,0,20,6,
3929,CKMConcertHall1,RSVFL,T,36,752,A,0,20,5,
3929,CKMConcertHall1,RSVFL,T,37,754,A,0,20,4,
3929,CKMConcertHall1,RSVFL,T,38,756,A,0,20,3,
3929,CKMConcertHall1,RSVFL,T,39,758,A,0,20,2,
3929,CKMConcertHall1,RSVFL,T,40,760,A,1,20,1,
3929,CKMConcertHall1,RSVFL,U,1,799,A,1,21,42,
3929,CKMConcertHall1,RSVFL,U,2,797,A,0,21,41,
3929,CKMConcertHall1,RSVFL,U,3,795,A,0,21,40,
3929,CKMConcertHall1,RSVFL,U,4,793,A,0,21,39,
3929,CKMConcertHall1,RSVFL,U,5,791,A,0,21,38,
3929,CKMConcertHall1,RSVFL,U,6,789,A,0,21,37,
3929,CKMConcertHall1,RSVFL,U,7,787,A,0,21,36,
3929,CKMConcertHall1,RSVFL,U,8,785,A,0,21,35,
3929,CKMConcertHall1,RSVFL,U,9,783,A,0,21,34,
3929,CKMConcertHall1,RSVFL,U,10,781,A,0,21,33,
3929,CKMConcertHall1,RSVFL,U,11,779,A,0,21,32,
3929,CKMConcertHall1,RSVFL,U,12,777,A,0,21,31,
3929,CKMConcertHall1,RSVFL,U,13,775,A,0,21,30,
3929,CKMConcertHall1,RSVFL,U,14,773,A,0,21,29,
3929,CKMConcertHall1,RSVFL,U,15,771,A,0,21,28,
3929,CKMConcertHall1,RSVFL,U,16,769,A,0,21,27,
3929,CKMConcertHall1,RSVFL,U,17,767,A,0,21,26,
3929,CKMConcertHall1,RSVFL,U,18,765,A,0,21,25,
3929,CKMConcertHall1,RSVFL,U,19,763,A,0,21,24,
3929,CKMConcertHall1,RSVFL,U,20,761,A,0,21,21,
3929,CKMConcertHall1,RSVFL,U,21,762,A,0,21,20,
3929,CKMConcertHall1,RSVFL,U,22,764,A,0,21,19,
3929,CKMConcertHall1,RSVFL,U,23,766,A,0,21,18,
3929,CKMConcertHall1,RSVFL,U,24,768,A,0,21,17,
3929,CKMConcertHall1,RSVFL,U,25,770,A,0,21,16,
3929,CKMConcertHall1,RSVFL,U,26,772,A,0,21,15,
3929,CKMConcertHall1,RSVFL,U,27,774,A,0,21,14,
3929,CKMConcertHall1,RSVFL,U,28,776,A,0,21,13,
3929,CKMConcertHall1,RSVFL,U,29,778,A,0,21,12,
3929,CKMConcertHall1,RSVFL,U,30,780,A,0,21,11,
3929,CKMConcertHall1,RSVFL,U,31,782,A,0,21,10,
3929,CKMConcertHall1,RSVFL,U,32,784,A,0,21,9,
3929,CKMConcertHall1,RSVFL,U,33,786,A,0,21,8,
3929,CKMConcertHall1,RSVFL,U,34,788,A,0,21,7,
3929,CKMConcertHall1,RSVFL,U,35,790,A,0,21,6,
3929,CKMConcertHall1,RSVFL,U,36,792,A,0,21,5,
3929,CKMConcertHall1,RSVFL,U,37,794,A,0,21,4,
3929,CKMConcertHall1,RSVFL,U,38,796,A,0,21,3,
3929,CKMConcertHall1,RSVFL,U,39,798,A,0,21,2,
3929,CKMConcertHall1,RSVFL,U,40,800,A,1,21,1,
3929,CKMConcertHall1,RSVFL,V,1,839,A,1,22,42,
3929,CKMConcertHall1,RSVFL,V,2,837,A,0,22,41,
3929,CKMConcertHall1,RSVFL,V,3,835,A,0,22,40,
3929,CKMConcertHall1,RSVFL,V,4,833,A,0,22,39,
3929,CKMConcertHall1,RSVFL,V,5,831,A,0,22,38,
3929,CKMConcertHall1,RSVFL,V,6,829,A,0,22,37,
3929,CKMConcertHall1,RSVFL,V,7,827,A,0,22,36,
3929,CKMConcertHall1,RSVFL,V,8,825,A,0,22,35,
3929,CKMConcertHall1,RSVFL,V,9,823,A,0,22,34,
3929,CKMConcertHall1,RSVFL,V,10,821,A,0,22,33,
3929,CKMConcertHall1,RSVFL,V,11,819,A,0,22,32,
3929,CKMConcertHall1,RSVFL,V,12,817,A,0,22,31,
3929,CKMConcertHall1,RSVFL,V,13,815,A,0,22,30,
3929,CKMConcertHall1,RSVFL,V,14,813,A,0,22,29,
