VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1411,PLEASANTHOME2,MAIN,MAIN,1,A,Gold,Left,,,
1411,PLEASANTHOME2,ADA,ADA,2,H,ADABlack,Left,,,
