VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1830,ARTSCENTER3,FRC,FRONT CENTER,1,A,GOLD,CENTER,,POLY,"194,149,205,81,281,81,292,148,292,148"
1830,ARTSCENTER3,FL1,FRONT LEFT TIER 1,2,A,GOLD,LEFT,,POLY,"148,136,163,70,188,79,178,146,178,146"
1830,ARTSCENTER3,FL2,FRONT LEFT TIER 2,7,A,BLUE,LEFT,,POLY,"85,116,117,55,164,71,147,136,146,137"
1830,ARTSCENTER3,FR1,FRONT RIGHT TIER 1,3,A,GOLD,LEFT,,POLY,"300,79,328,72,340,138,311,146,311,146"
1830,ARTSCENTER3,FR2,FRONT RIGHT TIER 2,8,A,BLUE,LEFT,,POLY,"328,71,375,56,403,115,341,136,341,136"
1830,ARTSCENTER3,CR1,CENTER TIER 1,4,A,GOLD,CENTER,,POLY,"208,161,277,162,282,000,000,000,000,000"
1830,ARTSCENTER3,CR2,CENTER TIER 2,9,A,BLUE,CENTER,,POLY,"205,222,283,224,290,000,000,000,000,000"
1830,ARTSCENTER3,LC1,LEFT CENTER TIER 1,5,A,GOLD,LEFT,,POLY,"123,153,187,162,182,000,000,000,000,000"
1830,ARTSCENTER3,LC2,LEFT CENTER TIER 2,10,A,BLUE,LEFT,,POLY,"112,214,181,226,174,332,93,319,93,319"
1830,ARTSCENTER3,RC1,RIGHT CENTER TIER 1,6,A,GOLD,LEFT,,POLY,"303,162,365,153,374,000,000,000,000,000"
1830,ARTSCENTER3,RC2,RIGHT CENTER TIER 2,11,A,BLUE,LEFT,,POLY,"307,224,374,213,393,000,000,000,000,000"
1830,ARTSCENTER3,LFT,LEFT  ,12,A,BLUE,LEFT,,POLY,"37,143,92,149,63,214,96,218,60,317,24,311,24,311"
1830,ARTSCENTER3,RGT,RIGHT  ,13,A,BLUE,LEFT,,POLY,"451,142,400,146,425,000,000,000,000,000,000,000,000,000"
