VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1517,CONESTOGA1,LTFR,LEFT FRONT,2,A,GOLD,LEFT,,POLY,"155,307,51,307,51,295,59,295,60,237,70,236,71,183,79,183,82,121,113,122,114,95,156,96,156,96,156,96,156,96"
1517,CONESTOGA1,CRFR,CENTER FRONT,1,A,GOLD,LEFT,,POLY,"212,122,221,122,222,94,286,96,286,183,296,184,296,283,201,284,201,236,210,236,210,236"
1517,CONESTOGA1,RTFR,RIGHT FRONT,3,A,GOLD,LEFT,,POLY,"348,94,390,95,390,120,422,122,422,184,433,185,433,237,442,237,443,283,348,283,348,283"
1517,CONESTOGA1,LTRR,LEFT REAR,5,A,BLUE,LEFT,,POLY,"155,466,39,466,40,393,51,394,51,340,157,340,156,340"
1517,CONESTOGA1,CRRR,CENTER REAR,4,A,BLUE,LEFT,,POLY,"191,424,191,396,200,395,200,338,308,339,307,424,307,424"
1517,CONESTOGA1,RTRR,RIGHT REAR,6,A,BLUE,LEFT,,POLY,"350,340,454,339,454,392,465,393,466,465,349,466"
1517,CONESTOGA1,ADAL,ADA LEFT,7,H,ADABLACK,LEFT,ADA,RECT,"80,88,111,120"
1517,CONESTOGA1,ADAR,ADA RIGHT,8,H,ADABLACK,LEFT,ADA,RECT,"393,92,420,119"
