VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
4646,STATION91,GLD1,VIP ,1,A,GOLD,LEFT,A, ,,
4646,STATION91,GRN1,GENERAL ADMISSION,2,A,GREEN,LEFT,A, ,,
,,,,,,,,,,,


,,,,,,,,,,,
