VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
1834,KOUSSEVITZKY1,A,A,1,A,Gold,Center,,,,
1834,KOUSSEVITZKY1,B,B,1,A,Blue,Center,,,,
1834,KOUSSEVITZKY1,C,C,1,A,Green,Center,,,,
1834,KOUSSEVITZKY1,D,D,1,A,Red,Center,,,,
