VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
4762,CLAREMONTRESORT1,FSECG,DINE AROUND,1,A,GOLD,CENTER,A,POLY,"82,122,351,123,413,223,26,222,82,122",
4762,CLAREMONTRESORT1,FSCGN,FRONT SECTION,2,A,GREEN,CENTER,A,POLY,"22,227,417,227,422,238,18,237",
4762,CLAREMONTRESORT1,RSCGN,REAR SECTION,3,A,GREEN,CENTER,A,POLY,"54,265,384,264,421,381,18,380",
,,, ,,,,,,,,
,,, ,,,,,,,,
,,, ,,,,,,,,
