VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,189,A,1,1,1,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,190,A,0,1,2,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,191,A,0,1,3,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,192,A,0,1,4,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,193,A,0,1,5,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,194,A,0,1,6,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,195,A,0,1,7,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,196,A,0,1,8,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,197,A,0,1,9,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,198,A,0,1,10,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,199,A,0,1,11,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,200,A,0,1,12,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,201,A,0,1,13,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,202,A,0,1,14,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,203,A,0,1,15,
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,204,A,0,1,16
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,205,A,0,1,17
1457,FIRSTCONGREGATIONAL3,ALTRB,GA,GA,206,A,1,1,18
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,349,A,1,1,1
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,350,A,0,1,2
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,351,A,0,1,3
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,352,A,0,1,4
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,353,A,0,1,5
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,354,A,0,1,6
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,355,A,0,1,7
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,356,A,0,1,8
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,357,A,0,1,9
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,358,A,0,1,10
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,359,A,0,1,11
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,360,A,0,1,12
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,361,A,0,1,13
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,362,A,0,1,14
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,363,A,0,1,15
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,364,A,0,1,16
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,365,A,0,1,17
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,366,A,0,1,18
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,367,A,0,1,19
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,368,A,0,1,20
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,369,A,0,1,21
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,370,A,0,1,22
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,371,A,0,1,23
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,372,A,0,1,24
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,373,A,0,1,25
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,374,A,0,1,26
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,375,A,0,1,27
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,376,A,0,1,28
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,377,A,0,1,29
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,378,A,0,1,30
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,379,A,0,1,31
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,380,A,0,1,32
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,381,A,0,1,33
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,382,A,0,1,34
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,383,A,0,1,35
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,384,A,0,1,36
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,385,A,0,1,37
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,386,A,0,1,38
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,387,A,0,1,39
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,388,A,0,1,40
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,389,A,0,1,41
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,390,A,0,1,42
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,391,A,0,1,43
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,392,A,0,1,44
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,393,A,0,1,45
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,394,A,0,1,46
1457,FIRSTCONGREGATIONAL3,ALTRC,GA,GA,395,A,0,1,47
