VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image,HoldType
3961,MANDEVILLE2,MAIN1,A,35,212,A,1,1,1,,0
3961,MANDEVILLE2,MAIN1,A,34,210,A,0,1,2,,0
3961,MANDEVILLE2,MAIN1,A,33,208,A,0,1,3,,0
3961,MANDEVILLE2,MAIN1,A,32,206,A,0,1,4,,0
3961,MANDEVILLE2,MAIN1,A,31,204,A,0,1,5,,0
3961,MANDEVILLE2,MAIN1,A,30,202,A,0,1,6,,0
3961,MANDEVILLE2,MAIN1,A,29,200,A,0,1,7,,0
3961,MANDEVILLE2,MAIN1,A,28,198,A,0,1,8,,0
3961,MANDEVILLE2,MAIN1,A,27,196,A,0,1,9,,0
3961,MANDEVILLE2,MAIN1,A,26,194,A,0,1,10,,0
3961,MANDEVILLE2,MAIN1,A,25,192,A,0,1,11,,0
3961,MANDEVILLE2,MAIN1,A,24,190,A,0,1,12,,0
3961,MANDEVILLE2,MAIN1,A,23,188,A,0,1,13,,0
3961,MANDEVILLE2,MAIN1,A,22,186,A,0,1,14,,0
3961,MANDEVILLE2,MAIN1,A,21,184,A,0,1,15,,0
3961,MANDEVILLE2,MAIN1,A,20,182,A,0,1,16,,0
3961,MANDEVILLE2,MAIN1,A,19,180,A,0,1,17,,0
3961,MANDEVILLE2,MAIN1,A,18,178,A,0,1,18,,0
3961,MANDEVILLE2,MAIN1,A,17,179,A,0,1,19,,0
3961,MANDEVILLE2,MAIN1,A,16,181,A,0,1,20,,0
3961,MANDEVILLE2,MAIN1,A,15,183,A,0,1,21,,0
3961,MANDEVILLE2,MAIN1,A,14,185,A,0,1,22,,0
3961,MANDEVILLE2,MAIN1,A,13,187,A,0,1,23,,0
3961,MANDEVILLE2,MAIN1,A,12,189,A,0,1,24,,0
3961,MANDEVILLE2,MAIN1,A,11,191,A,0,1,25,,0
3961,MANDEVILLE2,MAIN1,A,10,193,A,0,1,26,,0
3961,MANDEVILLE2,MAIN1,A,9,195,A,0,1,27,,0
3961,MANDEVILLE2,MAIN1,A,8,197,A,0,1,28,,0
3961,MANDEVILLE2,MAIN1,A,7,199,A,0,1,29,,0
3961,MANDEVILLE2,MAIN1,A,6,201,A,0,1,30,,0
3961,MANDEVILLE2,MAIN1,A,5,203,A,0,1,31,,0
3961,MANDEVILLE2,MAIN1,A,4,205,A,0,1,32,,0
3961,MANDEVILLE2,MAIN1,A,3,207,A,0,1,33,,0
3961,MANDEVILLE2,MAIN1,A,2,209,A,0,1,34,,0
3961,MANDEVILLE2,MAIN1,A,1,211,A,1,1,35,,0
3961,MANDEVILLE2,MAIN1,B,41,253,H,1,2,1,,0
3961,MANDEVILLE2,MAIN1,B,40,251,H,0,2,2,,0
3961,MANDEVILLE2,MAIN1,B,39,249,H,0,2,3,,0
3961,MANDEVILLE2,MAIN1,B,38,247,H,0,2,4,,0
3961,MANDEVILLE2,MAIN1,B,37,245,H,0,2,5,,0
3961,MANDEVILLE2,MAIN1,B,36,243,H,0,2,6,,0
3961,MANDEVILLE2,MAIN1,B,35,241,H,0,2,7,,0
3961,MANDEVILLE2,MAIN1,B,34,239,H,0,2,8,,0
3961,MANDEVILLE2,MAIN1,B,33,237,H,0,2,9,,0
3961,MANDEVILLE2,MAIN1,B,32,235,H,0,2,10,,0
3961,MANDEVILLE2,MAIN1,B,31,233,H,0,2,11,,0
3961,MANDEVILLE2,MAIN1,B,30,231,H,0,2,12,,0
3961,MANDEVILLE2,MAIN1,B,29,229,H,0,2,13,,0
3961,MANDEVILLE2,MAIN1,B,28,227,H,0,2,14,,0
3961,MANDEVILLE2,MAIN1,B,27,225,H,0,2,15,,0
3961,MANDEVILLE2,MAIN1,B,26,223,H,0,2,16,,0
3961,MANDEVILLE2,MAIN1,B,25,221,H,0,2,17,,0
3961,MANDEVILLE2,MAIN1,B,24,219,H,0,2,18,,0
3961,MANDEVILLE2,MAIN1,B,23,217,H,0,2,19,,0
3961,MANDEVILLE2,MAIN1,B,22,215,H,0,2,20,,0
3961,MANDEVILLE2,MAIN1,B,21,213,H,0,2,21,,0
3961,MANDEVILLE2,MAIN1,B,20,214,H,0,2,22,,0
3961,MANDEVILLE2,MAIN1,B,19,216,H,0,2,23,,0
3961,MANDEVILLE2,MAIN1,B,18,218,H,0,2,24,,0
3961,MANDEVILLE2,MAIN1,B,17,220,H,0,2,25,,0
3961,MANDEVILLE2,MAIN1,B,16,222,H,0,2,26,,0
3961,MANDEVILLE2,MAIN1,B,15,224,H,0,2,27,,0
3961,MANDEVILLE2,MAIN1,B,14,226,H,0,2,28,,0
3961,MANDEVILLE2,MAIN1,B,13,228,H,0,2,29,,0
3961,MANDEVILLE2,MAIN1,B,12,230,H,0,2,30,,0
3961,MANDEVILLE2,MAIN1,B,11,232,H,0,2,31,,0
