VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
4119,SEASHORELINES4,1000G,10:00 AM Train - General,1,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,1000C,10:00 AM Train - Cafe Car and Lounge Car,2,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,1230G,12:30 PM Train - General,3,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,1230C,12:30 PM Train - Cafe Car and Lounge Car,4,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,230G,2:30 PM Train - General,5,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,230C,2:30 PM Train - Cafe Car and Lounge Car,6,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,430G,4:30 PM Train - General,7,A,Gold,Center,,RECT,0,
4119,SEASHORELINES4,430C,4:30 PM Train - Cafe Car and Lounge Car,8,A,Gold,Center,,RECT,0,
