VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
2605,BenderArena1,102,E,4,868,A,0,5,4
2605,BenderArena1,102,E,5,872,A,0,5,5
2605,BenderArena1,102,E,6,876,A,0,5,6
2605,BenderArena1,102,E,7,880,A,0,5,7
2605,BenderArena1,102,E,8,884,A,0,5,8
2605,BenderArena1,102,E,9,888,A,0,5,9
2605,BenderArena1,102,E,10,892,A,0,5,10
2605,BenderArena1,102,E,11,896,A,0,5,11
2605,BenderArena1,102,E,12,900,A,1,5,12
2605,BenderArena1,102,F,1,904,A,1,6,1
2605,BenderArena1,102,F,2,908,A,0,6,2
2605,BenderArena1,102,F,3,912,A,0,6,3
2605,BenderArena1,102,F,4,916,A,0,6,4
2605,BenderArena1,102,F,5,920,A,0,6,5
2605,BenderArena1,102,F,6,924,A,0,6,6
2605,BenderArena1,102,F,7,928,A,0,6,7
2605,BenderArena1,102,F,8,932,A,0,6,8
2605,BenderArena1,102,F,9,936,A,0,6,9
2605,BenderArena1,102,F,10,940,A,0,6,10
2605,BenderArena1,102,F,11,944,A,0,6,11
2605,BenderArena1,102,F,12,948,A,1,6,12
2605,BenderArena1,102,G,1,952,A,1,7,1
2605,BenderArena1,102,G,2,956,A,0,7,2
2605,BenderArena1,102,G,3,960,A,0,7,3
2605,BenderArena1,102,G,4,964,A,0,7,4
2605,BenderArena1,102,G,5,968,A,0,7,5
2605,BenderArena1,102,G,6,972,A,0,7,6
2605,BenderArena1,102,G,7,976,A,0,7,7
2605,BenderArena1,102,G,8,980,A,0,7,8
2605,BenderArena1,102,G,9,984,A,0,7,9
2605,BenderArena1,102,G,10,988,A,0,7,10
2605,BenderArena1,102,G,11,992,A,0,7,11
2605,BenderArena1,102,G,12,996,A,1,7,12
2605,BenderArena1,102,H,1,1000,A,1,8,1
2605,BenderArena1,102,H,2,1004,A,0,8,2
2605,BenderArena1,102,H,3,1008,A,0,8,3
2605,BenderArena1,102,H,4,1012,A,0,8,4
2605,BenderArena1,102,H,5,1016,A,0,8,5
2605,BenderArena1,102,H,6,1020,A,0,8,6
2605,BenderArena1,102,H,7,1024,A,0,8,7
2605,BenderArena1,102,H,8,1028,A,0,8,8
2605,BenderArena1,102,H,9,1032,A,0,8,9
