VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
6872,CONGAROOM4A,LUCH,LUCHADOR,2,A,DARKGOLD,CENTER,,POLY,"59,41,99,111,49,140,9,70",
6872,CONGAROOM4A,ORCH,ORCHESTRA,3,A,DARKGOLD,CENTER,,POLY,"259,91,318,34,351,69,298,129",
6872,CONGAROOM4A,PIT,PIT,1,A,DARKBLUE,CENTER,,RECT,"117,82,239,171",
6872,CONGAROOM4A,GA,GENERAL ADMISSION,8,A,DARKGREEN,LEFT,general,RECT,"122,176,237,233",
