VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1160,THEATREDUBLIN1,CNTR,Center,1,A,Gold,Center,,,
1160,THEATREDUBLIN1,LEFT,Left,2,A,Gold,Left,,,
1160,THEATREDUBLIN1,RGHT,Right,3,A,Gold,Left,,,
1160,THEATREDUBLIN1,ADAC,ADA Center,4,H,Gold,Left,ADA,,
1160,THEATREDUBLIN1,ADAL,ADA Left,5,H,Gold,Left,ADA,,
1160,THEATREDUBLIN1,ADAR,ADA Right,6,H,Gold,Left,ADA,,
