VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification
1915,CALIFORNIATHEATRE1,ORCFL,Orchestra Front Left,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,ORCC,Orchestra Center,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,ORCFR,Orchestra Front Right,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,ORCRL,Orchestra Rear Left,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,ORCRR,Orchestra Rear Right,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,GRNDT,Grand Tier,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,MEZZ,Mezzanine,1,A,Gold,Center
1915,CALIFORNIATHEATRE1,ADA,ADA,1,A,ADABlack,Center
