VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
2525,AMERICANCABARET1,TBL72,TABLE 72,82,A,GOLD,LEFT,general,RECT,"311,287,339,307"
2525,AMERICANCABARET1,TBL73,TABLE 73,80,A,GOLD,LEFT,general,RECT,"282,288,310,307"
2525,AMERICANCABARET1,TBL74,TABLE 74,78,A,GOLD,LEFT,general,RECT,"253,286,281,307"
2525,AMERICANCABARET1,TBL75,TABLE 75,76,A,GOLD,LEFT,general,RECT,"224,287,252,308"
2525,AMERICANCABARET1,TBL76,TABLE 76,74,A,GOLD,LEFT,general,RECT,"196,287,223,306"
2525,AMERICANCABARET1,TBL77,TABLE 77,73,A,GOLD,LEFT,general,RECT,"167,287,196,307"
2525,AMERICANCABARET1,TBL78,TABLE 78,75,A,GOLD,LEFT,general,RECT,"137,286,166,308"
2525,AMERICANCABARET1,TBL79,TABLE 79,77,A,GOLD,LEFT,general,RECT,"110,287,137,307"
2525,AMERICANCABARET1,TBL80,TABLE 80,79,A,GOLD,LEFT,general,RECT,"79,287,108,308"
2525,AMERICANCABARET1,TBL81,TABLE 81,81,A,GOLD,LEFT,general,RECT,"52,288,79,308"
2525,AMERICANCABARET1,TBL82,TABLE 82,56,A,BLUE,LEFT,general,RECT,"69,314,97,337"
2525,AMERICANCABARET1,TBL83,TABLE 83,54,A,BLUE,LEFT,general,RECT,"110,315,141,337"
2525,AMERICANCABARET1,TBL84,TABLE 84,53,A,BLUE,LEFT,general,RECT,"153,314,184,338"
2525,AMERICANCABARET1,TBL85,TABLE 85,55,A,BLUE,LEFT,general,CIRCLE,"303,327,15"
