VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1318,HISTORICSTATETHEATRE2,CNTR,CENTER,1,A,GOLD,CENTER,,POLY,"142,112,175,116,206,117,255,117,286,116,315,113,317,259,297,259,297,297,309,299,310,315,296,315,280,318,258,318,202,319,182,316,155,314,150,313,149,297,162,298,161,259,142,259,142,259"
1318,HISTORICSTATETHEATRE2,LEFT,LEFT,2,A,GOLD,LEFT,,POLY,"92,312,110,314,109,333,4,323,5,178,46,180,46,125,92,130,92,130"
1318,HISTORICSTATETHEATRE2,RGHT,RIGHT,3,A,GOLD,LEFT,,POLY,"359,130,406,126,406,181,445,178,445,311,416,313,417,326,359,332,359,332"
