VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
755,CASTROLRACEWAYMOTOR1,55,MOTORHOME SPACE 55,55,A,GOLD,LEFT,,RECT,"120,378,192,389"
755,CASTROLRACEWAYMOTOR1,56,MOTORHOME SPACE 56,56,A,GOLD,LEFT,,RECT,"121,368,193,378"
755,CASTROLRACEWAYMOTOR1,57,MOTORHOME SPACE 57,57,A,GOLD,LEFT,,RECT,"121,357,192,368"
755,CASTROLRACEWAYMOTOR1,58,MOTORHOME SPACE 58,58,A,GOLD,LEFT,,RECT,"120,347,192,358"
755,CASTROLRACEWAYMOTOR1,59,MOTORHOME SPACE 59,59,A,GOLD,LEFT,,RECT,"122,336,192,348"
755,CASTROLRACEWAYMOTOR1,60,MOTORHOME SPACE 60,60,A,GOLD,LEFT,,RECT,"121,326,192,337"
755,CASTROLRACEWAYMOTOR1,61,MOTORHOME SPACE 61,61,A,GOLD,LEFT,,RECT,"121,315,192,326"
755,CASTROLRACEWAYMOTOR1,62,MOTORHOME SPACE 62,62,A,GOLD,LEFT,,RECT,"121,305,192,315"
755,CASTROLRACEWAYMOTOR1,63,MOTORHOME SPACE 63,63,A,GOLD,LEFT,,RECT,"120,240,192,251"
755,CASTROLRACEWAYMOTOR1,64,MOTORHOME SPACE 64,64,A,GOLD,LEFT,,RECT,"120,229,192,240"
755,CASTROLRACEWAYMOTOR1,65,MOTORHOME SPACE 65,65,A,GOLD,LEFT,,RECT,"121,220,192,229"
755,CASTROLRACEWAYMOTOR1,66,MOTORHOME SPACE 66,66,A,GOLD,LEFT,,RECT,"120,209,192,220"
755,CASTROLRACEWAYMOTOR1,67,MOTORHOME SPACE 67,67,A,GOLD,LEFT,,RECT,"121,199,192,210"
755,CASTROLRACEWAYMOTOR1,68,MOTORHOME SPACE 68,68,A,GOLD,LEFT,,RECT,"121,188,192,198"
755,CASTROLRACEWAYMOTOR1,69,MOTORHOME SPACE 69,69,A,GOLD,LEFT,,RECT,"121,177,192,188"
755,CASTROLRACEWAYMOTOR1,70,MOTORHOME SPACE 70,70,A,GOLD,LEFT,,RECT,"121,167,192,177"
755,CASTROLRACEWAYMOTOR1,71,MOTORHOME SPACE 71,71,A,GOLD,LEFT,,RECT,"121,156,192,167"
755,CASTROLRACEWAYMOTOR1,72,MOTORHOME SPACE 72,72,A,GOLD,LEFT,,RECT,"122,146,192,156"
755,CASTROLRACEWAYMOTOR1,73,MOTORHOME SPACE 73,73,A,GOLD,LEFT,,RECT,"121,135,192,146"
755,CASTROLRACEWAYMOTOR1,74,MOTORHOME SPACE 74,74,A,GOLD,LEFT,,RECT,"121,125,192,135"
755,CASTROLRACEWAYMOTOR1,75,MOTORHOME SPACE 75,75,A,GOLD,LEFT,,RECT,"120,113,192,125"
