VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
2489,WILSHIREEBELL2,BALL1,E,35,600,A,1,1,1
2489,WILSHIREEBELL2,BALL1,E,33,598,A,0,1,2
2489,WILSHIREEBELL2,BALL1,E,31,596,A,0,1,3
2489,WILSHIREEBELL2,BALL1,E,29,594,A,1,1,4
2489,WILSHIREEBELL2,BALL1,E,27,592,A,1,1,6
2489,WILSHIREEBELL2,BALL1,E,25,590,A,0,1,7
2489,WILSHIREEBELL2,BALL1,E,23,588,A,0,1,8
2489,WILSHIREEBELL2,BALL1,E,21,586,A,0,1,9
2489,WILSHIREEBELL2,BALL1,E,19,584,A,0,1,10
2489,WILSHIREEBELL2,BALL1,E,17,582,A,0,1,11
2489,WILSHIREEBELL2,BALL1,E,15,580,A,0,1,12
2489,WILSHIREEBELL2,BALL1,E,13,578,A,0,1,13
2489,WILSHIREEBELL2,BALL1,E,11,576,A,0,1,14
2489,WILSHIREEBELL2,BALL1,E,9,574,A,0,1,15
2489,WILSHIREEBELL2,BALL1,E,7,572,A,0,1,16
2489,WILSHIREEBELL2,BALL1,E,5,570,A,0,1,17
2489,WILSHIREEBELL2,BALL1,E,3,568,A,0,1,18
2489,WILSHIREEBELL2,BALL1,E,1,566,A,1,1,19
2489,WILSHIREEBELL2,BALL2,E,39,992,A,1,1,1
2489,WILSHIREEBELL2,BALL2,E,37,990,A,1,1,2
2489,WILSHIREEBELL2,BALL2,F,39,1032,A,1,2,1
2489,WILSHIREEBELL2,BALL2,F,37,1030,A,0,2,2
2489,WILSHIREEBELL2,BALL2,F,35,1028,A,0,2,3
2489,WILSHIREEBELL2,BALL2,F,33,1026,A,0,2,4
2489,WILSHIREEBELL2,BALL2,F,31,1024,A,0,2,5
2489,WILSHIREEBELL2,BALL2,F,29,1022,A,1,2,6
2489,WILSHIREEBELL2,BALL2,F,27,1020,A,1,2,8
2489,WILSHIREEBELL2,BALL2,F,25,1018,A,0,2,9
2489,WILSHIREEBELL2,BALL2,F,23,1016,A,0,2,10
2489,WILSHIREEBELL2,BALL2,F,21,1014,A,0,2,11
2489,WILSHIREEBELL2,BALL2,F,19,1012,A,0,2,12
2489,WILSHIREEBELL2,BALL2,F,17,1010,A,0,2,13
2489,WILSHIREEBELL2,BALL2,F,15,1008,A,0,2,14
2489,WILSHIREEBELL2,BALL2,F,13,1006,A,0,2,15
