SeatCode,EventCode,SectionCode,Row,Seat,Priority,StatusCode,StatusDate,Aisle,OrderNumber,RowSort,SeatSort,Image
311871,280,Lawn,Lawn,Lawn,6648,A,8/8/02 12:00 PM,0,,1,1560
311872,280,Lawn,Lawn,Lawn,6649,A,8/8/02 12:00 PM,0,,1,1561
311873,280,Lawn,Lawn,Lawn,6650,A,8/8/02 12:00 PM,0,,1,1562
311874,280,Lawn,Lawn,Lawn,6651,A,8/8/02 12:00 PM,0,,1,1563
311875,280,Lawn,Lawn,Lawn,6652,A,8/8/02 12:00 PM,0,,1,1564
311876,280,Lawn,Lawn,Lawn,6653,A,8/8/02 12:00 PM,0,,1,1565
311877,280,Lawn,Lawn,Lawn,6654,A,8/8/02 12:00 PM,0,,1,1566
311878,280,Lawn,Lawn,Lawn,6655,A,8/8/02 12:00 PM,0,,1,1567
311879,280,Lawn,Lawn,Lawn,6656,A,8/8/02 12:00 PM,0,,1,1568
311880,280,Lawn,Lawn,Lawn,6657,A,8/8/02 12:00 PM,0,,1,1569
311881,280,Lawn,Lawn,Lawn,6658,A,8/8/02 12:00 PM,0,,1,1570
311882,280,Lawn,Lawn,Lawn,6659,A,8/8/02 12:00 PM,0,,1,1571
311883,280,Lawn,Lawn,Lawn,6660,A,8/8/02 12:00 PM,0,,1,1572
311884,280,Lawn,Lawn,Lawn,6661,A,8/8/02 12:00 PM,0,,1,1573
311885,280,Lawn,Lawn,Lawn,6662,A,8/8/02 12:00 PM,0,,1,1574
311886,280,Lawn,Lawn,Lawn,6663,A,8/8/02 12:00 PM,0,,1,1575
311887,280,Lawn,Lawn,Lawn,6664,A,8/8/02 12:00 PM,0,,1,1576
311888,280,Lawn,Lawn,Lawn,6665,A,8/8/02 12:00 PM,0,,1,1577
311889,280,Lawn,Lawn,Lawn,6666,A,8/8/02 12:00 PM,0,,1,1578
311890,280,Lawn,Lawn,Lawn,6667,A,8/8/02 12:00 PM,0,,1,1579
311891,280,Lawn,Lawn,Lawn,6668,A,8/8/02 12:00 PM,0,,1,1580
