VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
665,OMANARENA2,FLRNL,Floor North - Left,1,A,Green,Left,,POLY,
665,OMANARENA2,FLRNR,Floor North - Right,1,A,Green,Left,,POLY,
665,OMANARENA2,FLRSL,Floor South - Left,1,A,Green,Left,,POLY,
665,OMANARENA2,FLRSR,Floor South Right,1,A,Green,Left,,POLY,
665,OMANARENA2,FLRW,Floor West,1,A,Green,Left,,POLY,
665,OMANARENA2,BB,BB (Loge),1,A,Gold,Left,,POLY,
665,OMANARENA2,CC,CC (Loge),2,A,Gold,Left,,POLY,
665,OMANARENA2,DD,DD (Loge),6,A,Gold,Left,,POLY,
665,OMANARENA2,EE,EE (Loge),7,A,Gold,Left,,POLY,
665,OMANARENA2,FF,FF (Loge),3,A,Gold,Left,,POLY,
665,OMANARENA2,GG,GG (Loge),4,A,Gold,Left,,POLY,
665,OMANARENA2,HH,HH (Loge),8,A,Gold,Left,,POLY,
665,OMANARENA2,GA,General Admission (Balcony),9,A,Blue,Left,general,POLY,
665,OMANARENA2,DDD,DDD - ADA,10,A,ADABlack,Left,ADA,CIRCLE,
665,OMANARENA2,EEE,EEE - ADA,11,A,ADABlack,Left,ADA,CIRCLE,
665,OMANARENA2,AA,AA (Loge),1,A,Gold,Left,,POLY,
