VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
753,14STPLAYHOUSE3,GA,1,GA,23,A,0,1,23,
753,14STPLAYHOUSE3,GA,1,GA,24,A,0,1,24,
753,14STPLAYHOUSE3,GA,1,GA,25,A,0,1,25,
753,14STPLAYHOUSE3,GA,1,GA,26,A,0,1,26,
753,14STPLAYHOUSE3,GA,1,GA,27,A,0,1,27,
753,14STPLAYHOUSE3,GA,1,GA,28,A,0,1,28,
753,14STPLAYHOUSE3,GA,1,GA,29,A,0,1,29,
753,14STPLAYHOUSE3,GA,1,GA,30,A,0,1,30,
753,14STPLAYHOUSE3,GA,1,GA,31,A,0,1,31,
753,14STPLAYHOUSE3,GA,1,GA,32,A,0,1,32,
753,14STPLAYHOUSE3,GA,1,GA,33,A,0,1,33,
753,14STPLAYHOUSE3,GA,1,GA,34,A,0,1,34,
753,14STPLAYHOUSE3,GA,1,GA,35,A,0,1,35,
753,14STPLAYHOUSE3,GA,1,GA,36,A,0,1,36,
753,14STPLAYHOUSE3,GA,1,GA,37,A,0,1,37,
753,14STPLAYHOUSE3,GA,1,GA,38,A,0,1,38
753,14STPLAYHOUSE3,GA,1,GA,39,A,0,1,39
753,14STPLAYHOUSE3,GA,1,GA,40,A,0,1,40
753,14STPLAYHOUSE3,GA,1,GA,41,A,0,1,41
753,14STPLAYHOUSE3,GA,1,GA,42,A,0,1,42
753,14STPLAYHOUSE3,GA,1,GA,43,A,0,1,43
753,14STPLAYHOUSE3,GA,1,GA,44,A,0,1,44
753,14STPLAYHOUSE3,GA,1,GA,45,A,0,1,45
753,14STPLAYHOUSE3,GA,1,GA,46,A,0,1,46
753,14STPLAYHOUSE3,GA,1,GA,47,A,0,1,47
753,14STPLAYHOUSE3,GA,1,GA,48,A,0,1,48
753,14STPLAYHOUSE3,GA,1,GA,49,A,0,1,49
753,14STPLAYHOUSE3,GA,1,GA,50,A,0,1,50
753,14STPLAYHOUSE3,GA,1,GA,51,A,0,1,51
753,14STPLAYHOUSE3,GA,1,GA,52,A,0,1,52
753,14STPLAYHOUSE3,VIP,1,GA,1,A,0,1,1
753,14STPLAYHOUSE3,VIP,1,GA,2,A,0,1,2
753,14STPLAYHOUSE3,VIP,1,GA,3,A,0,1,3
753,14STPLAYHOUSE3,VIP,1,GA,4,A,0,1,4
753,14STPLAYHOUSE3,VIP,1,GA,5,A,0,1,5
753,14STPLAYHOUSE3,VIP,1,GA,6,A,0,1,6
753,14STPLAYHOUSE3,VIP,1,GA,7,A,0,1,7
753,14STPLAYHOUSE3,VIP,1,GA,8,A,0,1,8
753,14STPLAYHOUSE3,VIP,1,GA,9,A,0,1,9
753,14STPLAYHOUSE3,VIP,1,GA,10,A,0,1,10
753,14STPLAYHOUSE3,VIP,1,GA,11,A,0,1,11
753,14STPLAYHOUSE3,VIP,1,GA,12,A,0,1,12
753,14STPLAYHOUSE3,VIP,1,GA,13,A,0,1,13
753,14STPLAYHOUSE3,VIP,1,GA,14,A,0,1,14
753,14STPLAYHOUSE3,VIP,1,GA,15,A,0,1,15
753,14STPLAYHOUSE3,VIP,1,GA,16,A,0,1,16
753,14STPLAYHOUSE3,VIP,1,GA,17,A,0,1,17
753,14STPLAYHOUSE3,VIP,1,GA,18,A,0,1,18
753,14STPLAYHOUSE3,VIP,1,GA,19,A,0,1,19
753,14STPLAYHOUSE3,VIP,1,GA,20,A,0,1,20
753,14STPLAYHOUSE3,VIP,1,GA,21,A,0,1,21
753,14STPLAYHOUSE3,VIP,1,GA,22,A,0,1,22
