VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
1574,HARRISTHEATER3,A+,GA,GA,1,A,1,1,1
1574,HARRISTHEATER3,A+,GA,GA,2,A,0,1,2
1574,HARRISTHEATER3,A+,GA,GA,3,A,0,1,3
1574,HARRISTHEATER3,A+,GA,GA,4,A,0,1,4
1574,HARRISTHEATER3,A+,GA,GA,5,A,0,1,5
1574,HARRISTHEATER3,A+,GA,GA,6,A,0,1,6
1574,HARRISTHEATER3,A+,GA,GA,7,A,0,1,7
1574,HARRISTHEATER3,A+,GA,GA,8,A,0,1,8
1574,HARRISTHEATER3,A+,GA,GA,9,A,0,1,9
1574,HARRISTHEATER3,A+,GA,GA,10,A,0,1,10
1574,HARRISTHEATER3,A+,GA,GA,11,A,0,1,11
1574,HARRISTHEATER3,A+,GA,GA,12,A,0,1,12
1574,HARRISTHEATER3,A+,GA,GA,13,A,0,1,13
1574,HARRISTHEATER3,A+,GA,GA,14,A,0,1,14
1574,HARRISTHEATER3,A+,GA,GA,15,A,0,1,15
1574,HARRISTHEATER3,A+,GA,GA,16,A,0,1,16
1574,HARRISTHEATER3,A+,GA,GA,17,A,0,1,17
1574,HARRISTHEATER3,A+,GA,GA,18,A,0,1,18
1574,HARRISTHEATER3,A+,GA,GA,19,A,0,1,19
1574,HARRISTHEATER3,A+,GA,GA,20,A,0,1,20
1574,HARRISTHEATER3,A+,GA,GA,21,A,0,1,21
1574,HARRISTHEATER3,A+,GA,GA,22,A,0,1,22
1574,HARRISTHEATER3,A+,GA,GA,23,A,0,1,23
1574,HARRISTHEATER3,A+,GA,GA,24,A,0,1,24
1574,HARRISTHEATER3,A+,GA,GA,25,A,0,1,25
1574,HARRISTHEATER3,A+,GA,GA,26,A,0,1,26
1574,HARRISTHEATER3,A+,GA,GA,27,A,0,1,27
1574,HARRISTHEATER3,A+,GA,GA,28,A,0,1,28
1574,HARRISTHEATER3,A+,GA,GA,29,A,0,1,29
1574,HARRISTHEATER3,A+,GA,GA,30,A,0,1,30
1574,HARRISTHEATER3,A+,GA,GA,31,A,0,1,31
1574,HARRISTHEATER3,A+,GA,GA,32,A,0,1,32
1574,HARRISTHEATER3,A+,GA,GA,33,A,0,1,33
1574,HARRISTHEATER3,A+,GA,GA,34,A,0,1,34
1574,HARRISTHEATER3,A+,GA,GA,35,A,0,1,35
1574,HARRISTHEATER3,A+,GA,GA,36,A,0,1,36
1574,HARRISTHEATER3,A+,GA,GA,37,A,0,1,37
1574,HARRISTHEATER3,A+,GA,GA,38,A,0,1,38
1574,HARRISTHEATER3,A+,GA,GA,39,A,0,1,39
1574,HARRISTHEATER3,A+,GA,GA,40,A,0,1,40
1574,HARRISTHEATER3,A+,GA,GA,41,A,0,1,41
1574,HARRISTHEATER3,A+,GA,GA,42,A,0,1,42
1574,HARRISTHEATER3,A+,GA,GA,43,A,0,1,43
1574,HARRISTHEATER3,A+,GA,GA,44,A,0,1,44
1574,HARRISTHEATER3,A+,GA,GA,45,A,0,1,45
1574,HARRISTHEATER3,A+,GA,GA,46,A,0,1,46
1574,HARRISTHEATER3,A+,GA,GA,47,A,0,1,47
1574,HARRISTHEATER3,A+,GA,GA,48,A,0,1,48
1574,HARRISTHEATER3,A+,GA,GA,49,A,0,1,49
1574,HARRISTHEATER3,A+,GA,GA,50,A,1,1,50
1574,HARRISTHEATER3,A,GA,GA,51,A,1,1,1
1574,HARRISTHEATER3,A,GA,GA,52,A,0,1,2
1574,HARRISTHEATER3,A,GA,GA,53,A,0,1,3
1574,HARRISTHEATER3,A,GA,GA,54,A,0,1,4
1574,HARRISTHEATER3,A,GA,GA,55,A,0,1,5
1574,HARRISTHEATER3,A,GA,GA,56,A,0,1,6
1574,HARRISTHEATER3,A,GA,GA,57,A,0,1,7
1574,HARRISTHEATER3,A,GA,GA,58,A,0,1,8
1574,HARRISTHEATER3,A,GA,GA,59,A,0,1,9
1574,HARRISTHEATER3,A,GA,GA,60,A,0,1,10
1574,HARRISTHEATER3,A,GA,GA,61,A,0,1,11
1574,HARRISTHEATER3,A,GA,GA,62,A,0,1,12
1574,HARRISTHEATER3,A,GA,GA,63,A,0,1,13
1574,HARRISTHEATER3,A,GA,GA,64,A,0,1,14
1574,HARRISTHEATER3,A,GA,GA,65,A,0,1,15
1574,HARRISTHEATER3,A,GA,GA,66,A,0,1,16
1574,HARRISTHEATER3,A,GA,GA,67,A,0,1,17
1574,HARRISTHEATER3,A,GA,GA,68,A,0,1,18
1574,HARRISTHEATER3,A,GA,GA,69,A,0,1,19
1574,HARRISTHEATER3,A,GA,GA,70,A,0,1,20
1574,HARRISTHEATER3,A,GA,GA,71,A,0,1,21
1574,HARRISTHEATER3,A,GA,GA,72,A,0,1,22
1574,HARRISTHEATER3,A,GA,GA,73,A,0,1,23
1574,HARRISTHEATER3,A,GA,GA,74,A,0,1,24
1574,HARRISTHEATER3,A,GA,GA,75,A,0,1,25
1574,HARRISTHEATER3,A,GA,GA,76,A,0,1,26
1574,HARRISTHEATER3,A,GA,GA,77,A,0,1,27
1574,HARRISTHEATER3,A,GA,GA,78,A,0,1,28
1574,HARRISTHEATER3,A,GA,GA,79,A,0,1,29
1574,HARRISTHEATER3,A,GA,GA,80,A,0,1,30
1574,HARRISTHEATER3,A,GA,GA,81,A,0,1,31
1574,HARRISTHEATER3,A,GA,GA,82,A,0,1,32
1574,HARRISTHEATER3,A,GA,GA,83,A,0,1,33
1574,HARRISTHEATER3,A,GA,GA,84,A,0,1,34
1574,HARRISTHEATER3,A,GA,GA,85,A,0,1,35
