VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
0,NOVICIVICCENTER1,LEFT,LEFT,1,A,GOLD,LEFT,,POLY,"169,253,43,253,43,195,68,195,68,165,80,165,80,121,93,120,92,79,170,79,170,79",
0,NOVICIVICCENTER1,RIGHT,RIGHT,2,A,GOLD,LEFT,,POLY,"199,253,324,253,325,196,301,196,300,166,289,165,289,121,276,121,277,79,198,79,198,79",
