VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image,HoldType
0,NOVICIVICCENTER1,LEFT,A,15,15,A,1,1,5,,0
0,NOVICIVICCENTER1,LEFT,A,13,13,A,0,1,6,,0
0,NOVICIVICCENTER1,LEFT,A,11,11,A,0,1,7,,0
0,NOVICIVICCENTER1,LEFT,A,9,9,A,0,1,8,,0
0,NOVICIVICCENTER1,LEFT,A,7,7,A,0,1,9,,0
0,NOVICIVICCENTER1,LEFT,A,5,5,A,0,1,10,,0
0,NOVICIVICCENTER1,LEFT,A,3,3,A,0,1,11,,0
0,NOVICIVICCENTER1,LEFT,A,1,1,A,1,1,12,,0
0,NOVICIVICCENTER1,LEFT,B,15,31,A,1,2,5,,0
0,NOVICIVICCENTER1,LEFT,B,13,29,A,0,2,6,,0
0,NOVICIVICCENTER1,LEFT,B,11,27,A,0,2,7,,0
0,NOVICIVICCENTER1,LEFT,B,9,25,A,0,2,8,,0
0,NOVICIVICCENTER1,LEFT,B,7,23,A,0,2,9,,0
0,NOVICIVICCENTER1,LEFT,B,5,21,A,0,2,10,,0
0,NOVICIVICCENTER1,LEFT,B,3,19,A,0,2,11,,0
0,NOVICIVICCENTER1,LEFT,B,1,17,A,1,2,12,,0
0,NOVICIVICCENTER1,LEFT,C,15,47,A,1,3,5,,0
0,NOVICIVICCENTER1,LEFT,C,13,45,A,0,3,6,,0
0,NOVICIVICCENTER1,LEFT,C,11,43,A,0,3,7,,0
0,NOVICIVICCENTER1,LEFT,C,9,41,A,0,3,8,,0
0,NOVICIVICCENTER1,LEFT,C,7,39,A,0,3,9,,0
0,NOVICIVICCENTER1,LEFT,C,5,37,A,0,3,10,,0
0,NOVICIVICCENTER1,LEFT,C,3,35,A,0,3,11,,0
0,NOVICIVICCENTER1,LEFT,C,1,33,A,1,3,12,,0
0,NOVICIVICCENTER1,LEFT,D,17,65,A,1,4,4,,0
0,NOVICIVICCENTER1,LEFT,D,15,63,A,0,4,5,,0
0,NOVICIVICCENTER1,LEFT,D,13,61,A,0,4,6,,0
0,NOVICIVICCENTER1,LEFT,D,11,59,A,0,4,7,,0
0,NOVICIVICCENTER1,LEFT,D,9,57,A,0,4,8,,0
0,NOVICIVICCENTER1,LEFT,D,7,55,A,0,4,9,,0
0,NOVICIVICCENTER1,LEFT,D,5,53,A,0,4,10,,0
0,NOVICIVICCENTER1,LEFT,D,3,51,A,0,4,11,,0
0,NOVICIVICCENTER1,LEFT,D,1,49,A,1,4,12,,0
0,NOVICIVICCENTER1,LEFT,E,17,83,A,1,5,4,,0
0,NOVICIVICCENTER1,LEFT,E,15,81,A,0,5,5,,0
0,NOVICIVICCENTER1,LEFT,E,13,79,A,0,5,6,,0
0,NOVICIVICCENTER1,LEFT,E,11,77,A,0,5,7,,0
0,NOVICIVICCENTER1,LEFT,E,9,75,A,0,5,8,,0
0,NOVICIVICCENTER1,LEFT,E,7,73,A,0,5,9,,0
0,NOVICIVICCENTER1,LEFT,E,5,71,A,0,5,10,,0
0,NOVICIVICCENTER1,LEFT,E,3,69,A,0,5,11,,0
0,NOVICIVICCENTER1,LEFT,E,1,67,A,1,5,12,,0
