VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
4669,NOVIMIDDLESCHOOL1,LEFT,LEFT,1,A,GOLD,LEFT,,POLY,"156,290,9,290,10,224,30,224,32,145,42,146,41,94,66,94,64,82,157,82,157,82",
4669,NOVIMIDDLESCHOOL1,RIGHT,RIGHT,2,A,GOLD,LEFT,,POLY,"178,290,325,291,325,224,302,225,303,145,292,145,292,94,271,94,270,82,179,82,179,82",
