VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1970,BOLANDTHEATRE1,CNTR,CENTER,1,A,GOLD,CENTER,,POLY,"136,337,180,337,180,312,208,312,208,337,253,337,254,117,230,90,230,77,157,77,159,90,135,119,135,119"
1970,BOLANDTHEATRE1,LEFT,LEFT,2,A,GOLD,LEFT,,POLY,"21,308,45,308,45,336,114,336,114,117,138,78,48,78,44,98,28,98,21,120,21,120"
1970,BOLANDTHEATRE1,RGHT,RIGHT,3,A,GOLD,LEFT,,POLY,"277,119,253,78,340,78,347,98,363,99,370,119,370,312,346,312,347,336,275,336,275,336"
1970,BOLANDTHEATRE1,ADAC,ADA CENTER,4,H,GOLD,LEFT,ADA,POLY,"19,311,43,337"
1970,BOLANDTHEATRE1,ADAL,ADA LEFT,5,H,GOLD,LEFT,ADA,POLY,"180,313,207,337"
1970,BOLANDTHEATRE1,ADAR,ADA RIGHT,6,H,GOLD,LEFT,ADA,POLY,"347,314,370,337"
