VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1315,BARRINGTONSTAGE2,CENT,CENTER,1,A,BLUE,CENTER,,POLY,"114,174,110,206,122,208,141,209,155,210,171,211,188,209,204,207,213,205,199,111,177,111,176,91,164,91,145,91,126,88,117,153,205,153,208,175,209,176"
1315,BARRINGTONSTAGE2,LEFT,LEFT,2,A,BLUE,LEFT,,POLY,"7,139,4,178,21,188,16,197,46,213,52,200,86,214,94,173,74,174,74,149,97,149,107,87,95,86,86,83,80,81,72,78,66,73,66,73"
1315,BARRINGTONSTAGE2,RIGH,RIGHT,3,A,BLUE,LEFT,,POLY,"214,89,223,86,236,82,236,97,260,97,259,81,293,113,307,155,301,196,253,210,245,187,232,191,232,191"
1315,BARRINGTONSTAGE2,ADAC,ADA CENTER,4,H,ADABLUE,LEFT,ADA,POLY,"199,110,177,110,176,90,196,89,199,110,203,110,209,154,204,154,118,154,113,173,208,174,205,155,209,154,203,111,203,111"
1315,BARRINGTONSTAGE2,ADAL,ADA LEFT,5,H,ADABLUE,LEFT,ADA,RECT,"74,150,95,173"
1315,BARRINGTONSTAGE2,ADAR,ADA RIGHT,6,H,ADABLUE,LEFT,ADA,RECT,"236,77,259,97"
