VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
217,HANCOCKCHURCH3,A,A,1,A,DarkBlue,Left,general,,
217,HANCOCKCHURCH3,B,B,2,A,DarkGold,Left,general,,
217,HANCOCKCHURCH3,C,C,3,A,DarkGreen,Left,general,,
