VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1866,VITTUMTHEATER1,MAIN,MAIN,1,A,GOLD,CENTER,,POLY,"37,130,47,121,48,140,80,140,80,113,190,113,191,140,225,140,224,119,238,131,238,354,34,353,34,353"
1866,VITTUMTHEATER1,ADA,ADA,2,H,GOLD,LEFT,,POLY,"77,111,56,112,49,117,50,136,75,136,77,109,194,108,195,138,223,138,222,117,217,113,194,113,193,107,75,108,75,108"
