VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1317,ACADEMYMUSIC5,ORCC1,ORCHESTRA CENTER TIER 1,1,A,GOLD,CENTER,,RECT,"203,138,337,236"
1317,ACADEMYMUSIC5,ORCC2,ORCHESTRA CENTER TIER 2,4,A,GREEN,CENTER,,POLY,"202,235,203,247,217,247,216,297,323,297,324,247,336,247,336,236,336,236"
1317,ACADEMYMUSIC5,ORCL1,ORCHESTRA LEFT TIER 1,2,A,GOLD,LEFT,,POLY,"189,167,189,139,146,139,96,157,89,167,90,166"
1317,ACADEMYMUSIC5,ORCL2,ORCHESTRA LEFT TIER 2,5,A,GREEN,LEFT,,POLY,"189,268,176,268,176,276,162,275,162,297,86,297,86,288,99,287,99,279,112,279,112,265,99,265,99,259,112,258,111,226,98,226,97,237,82,238,83,249,70,249,69,257,57,256,57,207,76,180,76,192,96,192,96,174,81,174,89,166,190,167,190,167"
1317,ACADEMYMUSIC5,ORCR1,ORCHESTRA RIGHT TIER 1,3,A,GOLD,LEFT,,POLY,"351,167,351,138,393,138,444,158,452,167,452,167"
1317,ACADEMYMUSIC5,ORCR2,ORCHESTRA RIGHT TIER 2,6,A,GREEN,LEFT,,POLY,"351,167,453,167,458,174,444,174,444,190,464,191,462,179,483,205,483,256,471,257,470,248,456,248,457,238,444,238,444,226,429,226,430,258,443,258,443,267,430,266,429,278,443,278,444,288,455,287,455,296,379,296,379,275,364,276,364,265,350,266,350,266"
1317,ACADEMYMUSIC5,ORCOC,ORCHESTRA OBSTRUCTED CENTER,11,A,LIGHTBLUE,LEFT,,POLY,"216,296,202,296,202,246,216,246,215,296,214,301,324,301,324,295,323,247,336,247,336,295,323,296,323,300,214,301,214,300"
1317,ACADEMYMUSIC5,ORCOL,ORCHESTRA OBSTRUCTED LEFT,12,A,LIGHTBLUE,LEFT,,POLY,"188,296,163,297,162,276,176,276,176,266,189,267,189,298,188,302,56,301,57,287,57,257,69,257,70,249,83,249,83,239,96,238,97,226,111,226,109,257,98,257,97,266,111,266,111,278,98,278,98,287,57,286,56,301,187,302,187,302"
1317,ACADEMYMUSIC5,ORCOR,ORCHESTRA OBSTRUCTED RIGHT,13,A,LIGHTBLUE,LEFT,,POLY,"351,296,351,266,363,265,363,276,379,275,379,296,351,296,351,300,484,300,482,286,444,286,443,277,430,277,430,266,444,266,443,256,431,256,430,227,443,226,443,238,455,238,455,248,469,248,469,257,483,256,483,286,484,300,351,300,351,300"
1317,ACADEMYMUSIC5,LOGEL,LOGE LEFT,7,A,GREEN,LEFT,,POLY,"263,366,263,316,57,317,57,326,30,327,30,336,17,336,17,357,72,357,84,367,86,366"
1317,ACADEMYMUSIC5,LOGER,LOGE RIGHT,8,A,GREEN,LEFT,,POLY,"278,366,278,316,484,316,484,325,523,325,524,346,511,346,511,356,469,356,457,367,457,367"
1317,ACADEMYMUSIC5,UBLLT,UPPER BALCONY LEFT,9,A,GREEN,LEFT,,POLY,"264,390,264,479,110,479,111,467,83,468,84,440,69,438,70,389,71,388"
1317,ACADEMYMUSIC5,UBLRT,UPPER BALCONY RIGHT,10,A,GREEN,LEFT,,POLY,"276,390,276,479,431,479,431,468,457,468,457,439,471,439,471,390,471,390"
1317,ACADEMYMUSIC5,ADALT,ADA LEFT,14,H,ADABlack,LEFT,ADA,POLY,"80,174,96,175,96,192,76,192,76,179,81,173,68,172,45,205,46,299,72,299,72,288,85,287,85,300,72,300,72,299,47,299,45,206,68,171,68,171"
1317,ACADEMYMUSIC5,ADART,ADA RIGHT,15,H,ADABlack,LEFT,ADA,POLY,"458,174,444,174,444,190,463,190,462,178,457,173,468,171,490,204,489,294,469,295,469,299,455,300,455,286,467,286,470,294,488,294,490,203,467,171,467,171"
