VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1317,ACADEMYMUSIC4,ORCC1,ORCHESTRA CENTER TIER 1,1,A,GOLD,CENTER,,RECT,"203,53,337,151"
1317,ACADEMYMUSIC4,ORCC2,ORCHESTRA CENTER TIER 2,6,A,GREEN,CENTER,,POLY,"202,151,202,162,217,162,217,211,324,211,324,162,337,162,337,151,337,150"
1317,ACADEMYMUSIC4,ORCL1,ORCHESTRA LEFT TIER 1,2,A,GOLD,LEFT,,POLY,"189,141,189,53,148,53,96,72,83,88,97,88,97,106,77,106,77,94,57,122,57,142,57,141"
1317,ACADEMYMUSIC4,ORCL2,ORCHESTRA LEFT TIER 2,7,A,GREEN,LEFT,,POLY,"189,142,189,182,176,181,176,191,162,191,162,211,85,211,86,202,98,202,99,194,112,194,111,181,98,181,98,174,111,174,111,142,97,142,97,153,84,153,84,163,70,163,70,173,57,173,57,141,98,142,110,142,110,142"
1317,ACADEMYMUSIC4,ORCR1,ORCHESTRA RIGHT TIER 1,3,A,GOLD,LEFT,,POLY,"351,53,393,53,443,72,458,88,445,88,445,105,464,105,462,93,483,121,483,140,350,141,350,141"
1317,ACADEMYMUSIC4,ORCR2,ORCHESTRA RIGHT TIER 2,8,A,GREEN,LEFT,,POLY,"351,141,351,181,364,181,364,190,379,190,380,211,455,211,455,201,443,201,443,193,430,193,430,181,443,181,443,174,430,173,430,141,483,141,483,172,471,171,470,163,456,163,456,153,444,153,443,140,430,141,430,141"
1317,ACADEMYMUSIC4,ORCOC,ORCHESTRA OBSTRUCTED CENTER,15,A,LIGHT BLUE,LEFT,,POLY,"203,211,203,162,215,162,216,211,203,211,203,216,338,216,337,211,336,161,323,161,324,211,337,212,338,216,202,216,202,216"
1317,ACADEMYMUSIC4,ORCOL,ORCHESTRA OBSTRUCTED LEFT,16,A,LIGHT BLUE,LEFT,,POLY,"189,212,162,212,162,192,176,191,176,181,190,181,189,212,187,217,56,217,57,202,57,172,70,172,71,163,84,163,84,152,97,153,97,141,111,142,111,172,96,172,96,181,110,181,110,193,97,191,97,201,57,201,56,216,185,217,185,217"
1317,ACADEMYMUSIC4,ORCOR,ORCHESTRA OBSTRUCTED RIGHT,17,A,LIGHT BLUE,LEFT,,POLY,"350,211,350,181,363,181,363,191,379,191,379,210,350,211,351,216,483,217,483,201,483,172,469,172,469,163,456,163,455,152,443,152,442,140,430,140,430,173,444,173,444,181,430,181,430,193,444,192,444,201,483,201,483,216,351,216,351,216"
1317,ACADEMYMUSIC4,LGEL1,LOGE LEFT TIER 1,4,A,GOLD,LEFT,,POLY,"263,231,263,251,123,252,149,232,124,232,56,231,56,240,113,241,124,231,150,232,150,232"
1317,ACADEMYMUSIC4,LGEL2,LOGE LEFT TIER 2,9,A,GREEN,LEFT,,POLY,"263,251,263,281,82,281,122,252,111,241,71,272,15,272,16,251,30,251,30,240,110,240,123,253,123,253"
1317,ACADEMYMUSIC4,LGER1,LOGE RIGHT TIER 1,5,A,GOLD,LEFT,,POLY,"278,251,278,232,392,231,417,231,484,231,484,240,428,240,416,230,392,232,418,251,418,251"
1317,ACADEMYMUSIC4,LGER2,LOGE RIGHT TIER 2,10,A,GREEN,LEFT,,POLY,"278,281,278,251,418,251,429,240,523,240,523,261,511,261,511,271,467,270,429,240,419,251,458,281,458,281"
1317,ACADEMYMUSIC4,UBLT2,UPPER BALCONY LEFT TIER 2,11,A,GREEN,LEFT,,RECT,"69,304,264,314"
1317,ACADEMYMUSIC4,UBLT3,UPPER BALCONY LEFT TIER 3,13,A,BLUE,LEFT,,POLY,"263,315,264,395,108,395,109,383,82,383,83,354,68,354,69,315,69,315"
1317,ACADEMYMUSIC4,UBRT2,UPPER BALCONY RIGHT TIER 2,12,A,GREEN,LEFT,,RECT,"276,304,471,315"
1317,ACADEMYMUSIC4,UBRT3,UPPER BALCONY RIGHT TIER 3,14,A,BLUE,LEFT,,POLY,"277,315,277,395,430,395,430,384,457,384,457,355,472,355,471,315,471,315"
1317,ACADEMYMUSIC4,ADAL1,ADA LEFT TIER 1,18,H,ADAGOLD,LEFT,ADA,RECT,"82,90,95,105"
1317,ACADEMYMUSIC4,ADAL2,ADA LEFT TIER 2,20,H,ADAGREEN,LEFT,ADA,RECT,"67,202,85,216"
1317,ACADEMYMUSIC4,ADAR1,ADA RIGHT TIER 1,19,H,ADAGOLD,LEFT,ADA,RECT,"446,88,463,105"
1317,ACADEMYMUSIC4,ADAR2,ADA RIGHT TIER 2,21,H,ADAGREEN,LEFT,ADA,RECT,"455,202,473,215"
