VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1459,OLDSOUTHCHURCH4,CENL1,CENTER LEFT TIER 1,1,A,BLUE,LEFT,,RECT,"182,137,221,314"
1459,OLDSOUTHCHURCH4,CENL2,CENTER LEFT TIER 2,5,A,GOLD,LEFT,,POLY,"221,130,182,130,182,116,221,116,221,130,228,130,228,321,220,320,180,320,181,455,220,455,220,321,227,320,228,129,228,129"
1459,OLDSOUTHCHURCH4,CENL3,CENTER LEFT TIER 3,19,A,GREEN,LEFT,,RECT,"182,463,220,498"
1459,OLDSOUTHCHURCH4,LEFT1,LEFT TIER 1,3,A,BLUE,LEFT,,RECT,"136,136,178,314"
1459,OLDSOUTHCHURCH4,LEFT2,LEFT TIER 2,7,A,GOLD,LEFT,,POLY,"136,129,177,129,177,115,136,116,136,129,127,129,128,319,135,319,175,319,178,456,136,456,137,318,127,317,127,130,127,130"
1459,OLDSOUTHCHURCH4,LEFT3,LEFT TIER 3,21,A,GREEN,LEFT,,RECT,"137,463,177,497"
1459,OLDSOUTHCHURCH4,CENR1,CENTER RIGHT TIER 1,2,A,BLUE,LEFT,,RECT,"250,135,290,314"
1459,OLDSOUTHCHURCH4,CENR2,CENTER RIGHT TIER 2,6,A,GOLD,LEFT,,POLY,"250,128,250,115,291,115,290,130,251,130,243,130,243,318,250,319,289,319,290,455,251,455,250,318,243,316,243,132,243,132"
1459,OLDSOUTHCHURCH4,CENR3,CENTER RIGHT TIER 3,20,A,GREEN,LEFT,,RECT,"250,464,291,496"
1459,OLDSOUTHCHURCH4,RIGH1,RIGHT TIER 1,4,A,BLUE,LEFT,,RECT,"295,135,335,314"
1459,OLDSOUTHCHURCH4,RIGH2,RIGHT TIER 2,8,A,GOLD,LEFT,,POLY,"334,129,295,129,295,116,335,116,335,128,340,129,341,319,333,319,295,319,294,454,333,455,334,319,340,318,340,128,340,128"
1459,OLDSOUTHCHURCH4,RIGH3,RIGHT TIER 3,22,A,GREEN,LEFT,,RECT,"294,463,334,496"
1459,OLDSOUTHCHURCH4,LTSC2,LEFT SIDE CENTER TIER 2,9,A,GOLD,LEFT,,RECT,"83,163,96,203"
1459,OLDSOUTHCHURCH4,LTSC3,LEFT SIDE CENTER TIER 3,23,A,GREEN,LEFT,,RECT,"22,162,76,204"
1459,OLDSOUTHCHURCH4,LTSL4,LEFT SIDE LEFT TIER 4,35,A,RED,LEFT,,RECT,"22,119,97,158"
1459,OLDSOUTHCHURCH4,LTSR2,LEFT SIDE RIGHT TIER 2,11,A,GOLD,LEFT,,RECT,"82,218,97,254"
1459,OLDSOUTHCHURCH4,LTSR3,LEFT SIDE RIGHT TIER 3,25,A,GREEN,LEFT,,RECT,"42,218,77,254"
1459,OLDSOUTHCHURCH4,RTSC2,RIGHT SIDE CENTER TIER 2,10,A,GOLD,LEFT,,RECT,"369,160,383,201"
1459,OLDSOUTHCHURCH4,RTSC3,RIGHT SIDE CENTER TIER 3,24,A,GREEN,LEFT,,RECT,"391,160,445,202"
1459,OLDSOUTHCHURCH4,RTSL2,RIGHT SIDE LEFT TIER 2,12,A,GOLD,LEFT,,RECT,"369,218,384,257"
1459,OLDSOUTHCHURCH4,RTSL3,RIGHT SIDE LEFT TIER 3,26,A,GREEN,LEFT,,RECT,"390,217,444,256"
1459,OLDSOUTHCHURCH4,RTSR4,RIGHT SIDE RIGHT TIER 4,36,A,RED,LEFT,,RECT,"369,116,444,156"
1459,OLDSOUTHCHURCH4,LBCL2,LEFT BALCONY CENTER LEFT TIER 2,13,A,GOLD,LEFT,,RECT,"95,590,108,630"
1459,OLDSOUTHCHURCH4,LBCL3,LEFT BALCONY CENTER LEFT TIER 3,29,A,GREEN,LEFT,,RECT,"53,589,88,631"
1459,OLDSOUTHCHURCH4,LTBL3,LEFT BALCONY LEFT TIER 3,27,A,GREEN,LEFT,,RECT,"33,543,89,580"
1459,OLDSOUTHCHURCH4,LTBL4,LEFT BALCONY LEFT TIER 4,37,A,RED,LEFT,,RECT,"95,543,110,581"
1459,OLDSOUTHCHURCH4,LBCR2,LEFT BALCONY CENTER RIGHT TIER 2,15,A,GOLD,LEFT,,RECT,"94,635,108,675"
1459,OLDSOUTHCHURCH4,LBCR3,LEFT BALCONY CENTER RIGHT TIER 3,31,A,GREEN,LEFT,,RECT,"54,635,88,675"
1459,OLDSOUTHCHURCH4,LTBR2,LEFT BALCONY RIGHT TIER 2,17,A,GOLD,LEFT,,RECT,"96,687,110,736"
1459,OLDSOUTHCHURCH4,LTBR3,LEFT BALCONY RIGHT TIER 3,33,A,GREEN,LEFT,,RECT,"54,685,91,736"
1459,OLDSOUTHCHURCH4,RBCL2,RIGHT BALCONY CENTER LEFT TIER 2,16,A,GOLD,LEFT,,RECT,"365,632,379,672"
