VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
277,SANTACLARA3,SEC1V,A,1,71,A,1,1,8,
277,SANTACLARA3,SEC1V,A,3,73,A,0,1,7,
277,SANTACLARA3,SEC1V,A,5,75,A,0,1,6,
277,SANTACLARA3,SEC1V,A,7,77,A,0,1,5,
277,SANTACLARA3,SEC1V,A,9,79,A,0,1,4,
277,SANTACLARA3,SEC1V,A,11,81,A,0,1,3,
277,SANTACLARA3,SEC1V,A,13,83,A,1,1,2,
277,SANTACLARA3,SEC1V,B,1,105,A,1,2,8,
277,SANTACLARA3,SEC1V,B,3,107,A,0,2,7,
277,SANTACLARA3,SEC1V,B,5,109,A,0,2,6,
277,SANTACLARA3,SEC1V,B,7,111,A,0,2,5,
277,SANTACLARA3,SEC1V,B,9,113,A,0,2,4,
277,SANTACLARA3,SEC1V,B,11,115,A,0,2,3,
277,SANTACLARA3,SEC1V,B,13,117,A,0,2,2,
277,SANTACLARA3,SEC1V,B,15,119,A,1,2,1,
277,SANTACLARA3,SEC1V,C,1,143,A,1,3,9
277,SANTACLARA3,SEC1V,C,3,145,A,0,3,8
277,SANTACLARA3,SEC1V,C,5,147,A,0,3,7
277,SANTACLARA3,SEC1V,C,7,149,A,0,3,6
277,SANTACLARA3,SEC1V,C,9,151,A,0,3,5
277,SANTACLARA3,SEC1V,C,11,153,A,0,3,4
277,SANTACLARA3,SEC1V,C,13,155,A,0,3,3
277,SANTACLARA3,SEC1V,C,15,157,A,0,3,2
277,SANTACLARA3,SEC1V,C,17,159,A,1,3,1
277,SANTACLARA3,SEC1,D,1,233,A,1,1,12
277,SANTACLARA3,SEC1,D,3,235,A,0,1,11
277,SANTACLARA3,SEC1,D,5,237,A,0,1,10
277,SANTACLARA3,SEC1,D,7,239,A,0,1,9
277,SANTACLARA3,SEC1,D,9,241,A,0,1,8
277,SANTACLARA3,SEC1,D,11,243,A,0,1,7
277,SANTACLARA3,SEC1,D,13,245,A,0,1,6
277,SANTACLARA3,SEC1,D,15,247,A,0,1,5
277,SANTACLARA3,SEC1,D,17,249,A,1,1,4
277,SANTACLARA3,SEC1,E,1,279,A,1,2,12
277,SANTACLARA3,SEC1,E,3,281,A,0,2,11
277,SANTACLARA3,SEC1,E,5,283,A,0,2,10
277,SANTACLARA3,SEC1,E,7,285,A,0,2,9
277,SANTACLARA3,SEC1,E,9,287,A,0,2,8
277,SANTACLARA3,SEC1,E,11,289,A,0,2,7
277,SANTACLARA3,SEC1,E,13,291,A,0,2,6
277,SANTACLARA3,SEC1,E,15,293,A,0,2,5
277,SANTACLARA3,SEC1,E,17,295,A,0,2,4
277,SANTACLARA3,SEC1,E,19,297,A,1,2,3
277,SANTACLARA3,SEC1,F,1,327,A,1,3,12
277,SANTACLARA3,SEC1,F,3,329,A,0,3,11
277,SANTACLARA3,SEC1,F,5,331,A,0,3,10
277,SANTACLARA3,SEC1,F,7,333,A,0,3,9
277,SANTACLARA3,SEC1,F,9,335,A,0,3,8
277,SANTACLARA3,SEC1,F,11,337,A,0,3,7
277,SANTACLARA3,SEC1,F,13,339,A,0,3,6
277,SANTACLARA3,SEC1,F,15,341,A,0,3,5
277,SANTACLARA3,SEC1,F,17,343,A,0,3,4
277,SANTACLARA3,SEC1,F,19,345,A,1,3,3
277,SANTACLARA3,SEC1,G,1,375,A,1,4,13
277,SANTACLARA3,SEC1,G,3,377,A,0,4,12
277,SANTACLARA3,SEC1,G,5,379,A,0,4,11
277,SANTACLARA3,SEC1,G,7,381,A,0,4,10
277,SANTACLARA3,SEC1,G,9,383,A,0,4,9
277,SANTACLARA3,SEC1,G,11,385,A,0,4,8
277,SANTACLARA3,SEC1,G,13,387,A,0,4,7
277,SANTACLARA3,SEC1,G,15,389,A,0,4,6
277,SANTACLARA3,SEC1,G,17,391,A,0,4,5
277,SANTACLARA3,SEC1,G,19,393,A,0,4,4
277,SANTACLARA3,SEC1,G,21,395,A,1,4,3
277,SANTACLARA3,SEC1,H,1,409,A,1,5,13
277,SANTACLARA3,SEC1,H,3,411,A,0,5,12
277,SANTACLARA3,SEC1,H,5,413,A,0,5,11
277,SANTACLARA3,SEC1,H,7,415,A,0,5,10
277,SANTACLARA3,SEC1,H,9,417,A,0,5,9
277,SANTACLARA3,SEC1,H,11,419,A,0,5,8
277,SANTACLARA3,SEC1,H,13,421,A,0,5,7
277,SANTACLARA3,SEC1,H,15,423,A,0,5,6
277,SANTACLARA3,SEC1,H,17,425,A,0,5,5
277,SANTACLARA3,SEC1,H,19,427,A,0,5,4
277,SANTACLARA3,SEC1,H,21,429,A,0,5,3
277,SANTACLARA3,SEC1,H,23,431,A,1,5,2
277,SANTACLARA3,SEC1,J,1,445,A,1,6,13
277,SANTACLARA3,SEC1,J,3,447,A,0,6,12
277,SANTACLARA3,SEC1,J,5,449,A,0,6,11
277,SANTACLARA3,SEC1,J,7,451,A,0,6,10
277,SANTACLARA3,SEC1,J,9,453,A,0,6,9
277,SANTACLARA3,SEC1,J,11,455,A,0,6,8
277,SANTACLARA3,SEC1,J,13,457,A,0,6,7
277,SANTACLARA3,SEC1,J,15,459,A,0,6,6
277,SANTACLARA3,SEC1,J,17,461,A,0,6,5
277,SANTACLARA3,SEC1,J,19,463,A,0,6,4
277,SANTACLARA3,SEC1,J,21,465,A,0,6,3
277,SANTACLARA3,SEC1,J,23,467,A,1,6,2
277,SANTACLARA3,SEC1,K,1,469,A,1,7,14
277,SANTACLARA3,SEC1,K,3,471,A,0,7,13
