SeatCode,EventCode,SectionCode,Row,Seat,Priority,StatusCode,StatusDate,Aisle,OrderNumber,RowSort,SeatSort,Image
378390,1361,GA,GA,GA,751,A,9/13/2002 12:00,0,0,1,751,
378391,1361,GA,GA,GA,752,A,9/13/2002 12:00,0,0,1,752,
378392,1361,GA,GA,GA,753,A,9/13/2002 12:00,0,0,1,753,
378393,1361,GA,GA,GA,754,A,9/13/2002 12:00,0,0,1,754,
378394,1361,GA,GA,GA,755,A,9/13/2002 12:00,0,0,1,755,
378395,1361,GA,GA,GA,756,A,9/13/2002 12:00,0,0,1,756,
378396,1361,GA,GA,GA,757,A,9/13/2002 12:00,0,0,1,757,
378397,1361,GA,GA,GA,758,A,9/13/2002 12:00,0,0,1,758,
378398,1361,GA,GA,GA,759,A,9/13/2002 12:00,0,0,1,759,
378399,1361,GA,GA,GA,760,A,9/13/2002 12:00,0,0,1,760,
378400,1361,GA,GA,GA,761,A,9/13/2002 12:00,0,0,1,761,
378401,1361,GA,GA,GA,762,A,9/13/2002 12:00,0,0,1,762,
378402,1361,GA,GA,GA,763,A,9/13/2002 12:00,0,0,1,763,
378403,1361,GA,GA,GA,764,A,9/13/2002 12:00,0,0,1,764,
378404,1361,GA,GA,GA,765,A,9/13/2002 12:00,0,0,1,765,
378405,1361,GA,GA,GA,766,A,9/13/2002 12:00,0,0,1,766
378406,1361,GA,GA,GA,767,A,9/13/2002 12:00,0,0,1,767
378407,1361,GA,GA,GA,768,A,9/13/2002 12:00,0,0,1,768
378408,1361,GA,GA,GA,769,A,9/13/2002 12:00,0,0,1,769
378409,1361,GA,GA,GA,770,A,9/13/2002 12:00,0,0,1,770
378410,1361,GA,GA,GA,771,A,9/13/2002 12:00,0,0,1,771
378411,1361,GA,GA,GA,772,A,9/13/2002 12:00,0,0,1,772
378412,1361,GA,GA,GA,773,A,9/13/2002 12:00,0,0,1,773
378413,1361,GA,GA,GA,774,A,9/13/2002 12:00,0,0,1,774
378414,1361,GA,GA,GA,775,A,9/13/2002 12:00,0,0,1,775
378415,1361,GA,GA,GA,776,A,9/13/2002 12:00,0,0,1,776
378416,1361,GA,GA,GA,777,A,9/13/2002 12:00,0,0,1,777
378417,1361,GA,GA,GA,778,A,9/13/2002 12:00,0,0,1,778
378418,1361,GA,GA,GA,779,A,9/13/2002 12:00,0,0,1,779
378419,1361,GA,GA,GA,780,A,9/13/2002 12:00,0,0,1,780
378420,1361,GA,GA,GA,781,A,9/13/2002 12:00,0,0,1,781
378421,1361,GA,GA,GA,782,A,9/13/2002 12:00,0,0,1,782
378422,1361,GA,GA,GA,783,A,9/13/2002 12:00,0,0,1,783
378423,1361,GA,GA,GA,784,A,9/13/2002 12:00,0,0,1,784
378424,1361,GA,GA,GA,785,A,9/13/2002 12:00,0,0,1,785
378425,1361,GA,GA,GA,786,A,9/13/2002 12:00,0,0,1,786
378426,1361,GA,GA,GA,787,A,9/13/2002 12:00,0,0,1,787
378427,1361,GA,GA,GA,788,A,9/13/2002 12:00,0,0,1,788
378428,1361,GA,GA,GA,789,A,9/13/2002 12:00,0,0,1,789
378429,1361,GA,GA,GA,790,A,9/13/2002 12:00,0,0,1,790
378430,1361,GA,GA,GA,791,A,9/13/2002 12:00,0,0,1,791
378431,1361,GA,GA,GA,792,A,9/13/2002 12:00,0,0,1,792
378432,1361,GA,GA,GA,793,A,9/13/2002 12:00,0,0,1,793
378433,1361,GA,GA,GA,794,A,9/13/2002 12:00,0,0,1,794
378434,1361,GA,GA,GA,795,A,9/13/2002 12:00,0,0,1,795
378435,1361,GA,GA,GA,796,A,9/13/2002 12:00,0,0,1,796
378436,1361,GA,GA,GA,797,A,9/13/2002 12:00,0,0,1,797
378437,1361,GA,GA,GA,798,A,9/13/2002 12:00,0,0,1,798
378438,1361,GA,GA,GA,799,A,9/13/2002 12:00,0,0,1,799
378439,1361,GA,GA,GA,800,A,9/13/2002 12:00,0,0,1,800
378440,1361,GA,GA,GA,801,A,9/13/2002 12:00,0,0,1,801
378441,1361,GA,GA,GA,802,A,9/13/2002 12:00,0,0,1,802
378442,1361,GA,GA,GA,803,A,9/13/2002 12:00,0,0,1,803
378443,1361,GA,GA,GA,804,A,9/13/2002 12:00,0,0,1,804
378444,1361,GA,GA,GA,805,A,9/13/2002 12:00,0,0,1,805
378445,1361,GA,GA,GA,806,A,9/13/2002 12:00,0,0,1,806
378446,1361,GA,GA,GA,807,A,9/13/2002 12:00,0,0,1,807
378447,1361,GA,GA,GA,808,A,9/13/2002 12:00,0,0,1,808
378448,1361,GA,GA,GA,809,A,9/13/2002 12:00,0,0,1,809
378449,1361,GA,GA,GA,810,A,9/13/2002 12:00,0,0,1,810
378450,1361,GA,GA,GA,811,A,9/13/2002 12:00,0,0,1,811
378451,1361,GA,GA,GA,812,A,9/13/2002 12:00,0,0,1,812
378452,1361,GA,GA,GA,813,A,9/13/2002 12:00,0,0,1,813
378453,1361,GA,GA,GA,814,A,9/13/2002 12:00,0,0,1,814
378454,1361,GA,GA,GA,815,A,9/13/2002 12:00,0,0,1,815
378455,1361,GA,GA,GA,816,A,9/13/2002 12:00,0,0,1,816
378456,1361,GA,GA,GA,817,A,9/13/2002 12:00,0,0,1,817
378457,1361,GA,GA,GA,818,A,9/13/2002 12:00,0,0,1,818
378458,1361,GA,GA,GA,819,A,9/13/2002 12:00,0,0,1,819
378459,1361,GA,GA,GA,820,A,9/13/2002 12:00,0,0,1,820
378460,1361,GA,GA,GA,821,A,9/13/2002 12:00,0,0,1,821
378461,1361,GA,GA,GA,822,A,9/13/2002 12:00,0,0,1,822
378462,1361,GA,GA,GA,823,A,9/13/2002 12:00,0,0,1,823
378463,1361,GA,GA,GA,824,A,9/13/2002 12:00,0,0,1,824
378464,1361,GA,GA,GA,825,A,9/13/2002 12:00,0,0,1,825
378465,1361,GA,GA,GA,826,A,9/13/2002 12:00,0,0,1,826
378466,1361,GA,GA,GA,827,A,9/13/2002 12:00,0,0,1,827
378467,1361,GA,GA,GA,828,A,9/13/2002 12:00,0,0,1,828
378468,1361,GA,GA,GA,829,A,9/13/2002 12:00,0,0,1,829
378469,1361,GA,GA,GA,830,A,9/13/2002 12:00,0,0,1,830
378470,1361,GA,GA,GA,831,A,9/13/2002 12:00,0,0,1,831
378471,1361,GA,GA,GA,832,A,9/13/2002 12:00,0,0,1,832
378472,1361,GA,GA,GA,833,A,9/13/2002 12:00,0,0,1,833
378473,1361,GA,GA,GA,834,A,9/13/2002 12:00,0,0,1,834
378474,1361,GA,GA,GA,835,A,9/13/2002 12:00,0,0,1,835
378475,1361,GA,GA,GA,836,A,9/13/2002 12:00,0,0,1,836
378476,1361,GA,GA,GA,837,A,9/13/2002 12:00,0,0,1,837
378477,1361,GA,GA,GA,838,A,9/13/2002 12:00,0,0,1,838
378478,1361,GA,GA,GA,839,A,9/13/2002 12:00,0,0,1,839
378479,1361,GA,GA,GA,840,A,9/13/2002 12:00,0,0,1,840
378480,1361,GA,GA,GA,841,A,9/13/2002 12:00,0,0,1,841
378481,1361,GA,GA,GA,842,A,9/13/2002 12:00,0,0,1,842
378482,1361,GA,GA,GA,843,A,9/13/2002 12:00,0,0,1,843
378483,1361,GA,GA,GA,844,A,9/13/2002 12:00,0,0,1,844
378484,1361,GA,GA,GA,845,A,9/13/2002 12:00,0,0,1,845
378485,1361,GA,GA,GA,846,A,9/13/2002 12:00,0,0,1,846
378486,1361,GA,GA,GA,847,A,9/13/2002 12:00,0,0,1,847
378487,1361,GA,GA,GA,848,A,9/13/2002 12:00,0,0,1,848
378488,1361,GA,GA,GA,849,A,9/13/2002 12:00,0,0,1,849
378489,1361,GA,GA,GA,850,A,9/13/2002 12:00,0,0,1,850
378490,1361,GA,GA,GA,851,A,9/13/2002 12:00,0,0,1,851
378491,1361,GA,GA,GA,852,A,9/13/2002 12:00,0,0,1,852
378492,1361,GA,GA,GA,853,A,9/13/2002 12:00,0,0,1,853
378493,1361,GA,GA,GA,854,A,9/13/2002 12:00,0,0,1,854
378494,1361,GA,GA,GA,855,A,9/13/2002 12:00,0,0,1,855
378495,1361,GA,GA,GA,856,A,9/13/2002 12:00,0,0,1,856
378496,1361,GA,GA,GA,857,A,9/13/2002 12:00,0,0,1,857
378497,1361,GA,GA,GA,858,A,9/13/2002 12:00,0,0,1,858
378498,1361,GA,GA,GA,859,A,9/13/2002 12:00,0,0,1,859
378499,1361,GA,GA,GA,860,A,9/13/2002 12:00,0,0,1,860
378500,1361,GA,GA,GA,861,A,9/13/2002 12:00,0,0,1,861
378501,1361,GA,GA,GA,862,A,9/13/2002 12:00,0,0,1,862
378502,1361,GA,GA,GA,863,A,9/13/2002 12:00,0,0,1,863
378503,1361,GA,GA,GA,864,A,9/13/2002 12:00,0,0,1,864
378504,1361,GA,GA,GA,865,A,9/13/2002 12:00,0,0,1,865
378505,1361,GA,GA,GA,866,A,9/13/2002 12:00,0,0,1,866
378506,1361,GA,GA,GA,867,A,9/13/2002 12:00,0,0,1,867
378507,1361,GA,GA,GA,868,A,9/13/2002 12:00,0,0,1,868
378508,1361,GA,GA,GA,869,A,9/13/2002 12:00,0,0,1,869
378509,1361,GA,GA,GA,870,A,9/13/2002 12:00,0,0,1,870
378510,1361,GA,GA,GA,871,A,9/13/2002 12:00,0,0,1,871
378511,1361,GA,GA,GA,872,A,9/13/2002 12:00,0,0,1,872
378512,1361,GA,GA,GA,873,A,9/13/2002 12:00,0,0,1,873
378513,1361,GA,GA,GA,874,A,9/13/2002 12:00,0,0,1,874
378514,1361,GA,GA,GA,875,A,9/13/2002 12:00,0,0,1,875
378515,1361,GA,GA,GA,876,A,9/13/2002 12:00,0,0,1,876
378516,1361,GA,GA,GA,877,A,9/13/2002 12:00,0,0,1,877
