VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates,DirectionImage
7701,ATHENAEUM2,CNTR,CENTER,1,A,DARKGOLD,CENTER,,RECT,"105, 90, 203, 264",
7701,ATHENAEUM2,LEFT,LEFT,2,A,DARKGOLD,LEFT,,RECT,"4, 76, 83, 249",
7701,ATHENAEUM2,RGHT,RIGHT,3,A,DARKGOLD,LEFT,,RECT,"223, 99, 307, 265",
